mat_females_1 mat_females_2 mat_females_3 mat_males_1 mat_males_2 pE_females_1 pE_females_2 pE_females_3 logFC AveExpr t P.Value adj.P.Val B FDR tw_dis chr start end strand de
scaffold_1_562922_562947_+ 14.8130486456586 12.0142300801769 9.88874168189952 12.8453199868588 19.2031536889498 7.08975597460096 8.80339669853253 6.81014589160404 0.763514434276692 3.75184355122579 3.64566474538337 0.00649077181844266 0.0250824033696887 -2.88623747818717 0.0250824033696887 0.0243622419335863 scaffold_1 562922 562947 + 0
scaffold_1_563101_563167_+ 306.825175363436 221.962307049238 185.19899031992 464.538061595052 478.471629831152 221.294204332306 176.331116084247 156.246385950093 1.26609704792365 8.23988523390737 6.09623356485385 0.000286048100716791 0.00299581221617882 0.255847603428228 0.00299581221617882 0.0323643809446886 scaffold_1 563101 563167 + 1
scaffold_1_563321_563388_+ 88.2128334075805 61.0318703900298 54.6855619558301 119.697353380998 117.990297737777 64.8219558541131 63.2832768450843 26.1626643259159 1.14642915028396 6.34583029481435 3.37314026013137 0.00968342847648424 0.032890562867261 -3.54347870192048 0.032890562867261 0.0555332816588594 scaffold_1 563321 563388 + 0
scaffold_1_563561_563715_+ 103.585551758023 70.8619709561011 64.6435965488036 128.784040625988 161.364192986498 56.3191553544381 62.3415196136116 51.280614911775 1.1885286995745 6.59227825501938 6.20441243787529 0.000253974499109861 0.00277568235510559 0.365144405410982 0.00277568235510559 0.0272387687718472 scaffold_1 563561 563715 + 1
scaffold_1_563890_564079_+ 113.245132483329 83.9851133060642 125.017836751024 154.529380437983 183.660407373677 66.59011974726 60.2805954018762 71.0854006590407 1.0829575653186 6.89544132210472 6.25420783453511 0.000240560854433389 0.00267292679473568 0.428685732611162 0.00267292679473568 0.021759528577758 scaffold_1 563890 564079 + 1
scaffold_1_599188_599226_+ 326.815619169263 226.650002699747 424.407496922619 211.377954654668 251.4300115535 585.270606022242 454.082025175017 398.765101563606 -0.668960034666631 8.66074998825042 -2.77906581185889 0.0238669066597476 0.0632539323446256 -4.45471112794054 0.0632539323446256 0.0431381534429408 scaffold_1 599188 599226 + 0
scaffold_1_599470_599495_+ 4.74876649418457 0.0101215628125979 4.90999789608092 2.98846198049364 4.85581372547533 6.77370460602607 5.45664599230751 8.53287391872043 0.11667244086018 2.3375753525113 0.168100278148464 0.870660121738444 0.906376205110876 -6.14979030855874 0.906376205110876 0.0290381728820914 scaffold_1 599470 599495 + 0
scaffold_1_599729_599730_+ 13.6502606964255 10.3837681687378 12.4220725781237 11.34991878541 16.3338111410096 24.9990308146085 22.3245179670651 15.3071710329545 -0.126575090099306 4.22197190851989 -0.561038223687292 0.590075972958644 0.682090348067043 -7.13903572064347 0.682090348067043 0.0243441793059228 scaffold_1 599729 599730 + 0
scaffold_1_601270_601305_+ 25.9303970555767 16.2864317311139 44.0631388110304 17.4527421220943 30.1286303687132 30.8973963290351 45.7789044612935 31.6795858477996 -0.337049823074858 5.11192277399626 -0.929447538002919 0.379743101673936 0.491338341886497 -6.97251469360875 0.491338341886497 0.0552543744606044 scaffold_1 601270 601305 + 0
scaffold_1_642144_642148_+ 96.3480950413373 114.78598551826 113.398768707571 47.3382359593864 53.9718446661255 103.361200204958 71.2013366100843 73.7723841471962 -0.810375694543957 6.58854922727088 -4.77475505783015 0.00138461215541985 0.00864001607250543 -1.48013807230944 0.00864001607250543 0.0213397848911914 scaffold_1 642144 642148 + 1
