"logFC" "logCPM" "PValue" "FDR" "promoter_ID"
"JGI_V11_221859" -0.192940358618589 4.6671264340519 0.59481474643807 0.785051428750088 "scaffold_25_552237_552248_-"
"JGI_V11_307164" 0.16378492378224 6.33006731180089 0.59489655699235 0.785051428750088 "scaffold_13_351605_351623_+"
"JGI_V11_307032" -0.821159315121499 2.66558196484486 0.595274551410117 0.78539527818207 "scaffold_174_104988_105059_-"
"JGI_V11_221682" -0.249699890968669 6.62197849568282 0.596096900329868 0.786159409905983 "scaffold_18_510147_510154_+"
"JGI_V11_221682.1" 0.265736832964423 4.20174795565677 0.596170041914995 0.786159409905983 "scaffold_29_974565_974617_+"
"JGI_V11_221682.2" 0.13326361098559 7.00393200319837 0.596239725297447 0.786159409905983 "scaffold_7_1159252_1159322_-"
"JGI_V11_221682.3" -0.352965108715301 3.39124577078592 0.596420408169227 0.786295833297157 "scaffold_69_453262_453265_+"
"JGI_V11_96952" -0.232582752606601 4.70658256528192 0.596544014510222 0.786310517380432 "scaffold_69_646936_646974_-"
"JGI_V11_312219" 0.177076061974875 5.68762530243385 0.596585982252894 0.786310517380432 "scaffold_5_712434_712483_-"
"JGI_V11_192475" -0.11846547182742 7.20529021811606 0.597331613889025 0.786987685888464 "scaffold_121_351019_351090_+"
"JGI_V11_230422" 0.241703227430773 4.29245549279674 0.597514301967622 0.787024723442801 "scaffold_73_205703_205761_-"
"JGI_V11_230422.1" -0.462186708078232 3.14940513351763 0.597591764360417 0.787024952985272 "scaffold_35_563878_563892_-"
"JGI_V11_230422.2" 0.21102671687031 4.88141561471834 0.59781306768788 0.787214595663479 "scaffold_64_402128_402181_-"
"JGI_V11_230422.3" -0.395214046180898 3.06919333188753 0.598019268382218 0.787327899165098 "scaffold_2_203520_203538_+"
"JGI_V11_230422.4" 0.193599644070531 4.94899303850985 0.598053746444273 0.787327899165098 "scaffold_19_1387001_1387058_+"
"JGI_V11_312233" 0.193599644070531 4.94899303850985 0.598053746444273 0.787327899165098 "scaffold_19_1387001_1387058_+.1"
"JGI_V11_207615" 0.243963382269966 4.4252644229243 0.598708793614464 0.787986512262646 "scaffold_87_506695_506715_+"
"JGI_V11_207615.1" 0.281795613436272 7.42389268761992 0.59885091074272 0.788071701226818 "scaffold_13_1600155_1600161_-"
"JGI_V11_207615.2" -0.191430978851277 5.01419778021659 0.599195024611548 0.788422656107946 "scaffold_2_1514336_1514351_+"
"JGI_V11_207615.3" -0.195852523925602 4.57073765690586 0.599529986341262 0.788761479446133 "scaffold_18_269618_269623_-"
"JGI_V11_312237" 0.17515507320706 5.80320791474076 0.599743398071817 0.788849869526332 "scaffold_675_246_268_+"
"JGI_V11_221699" -0.528052502003377 2.48495826431016 0.599752105457415 0.788849869526332 "scaffold_166_250329_250330_+"
"JGI_V11_221699.1" -0.474091385165745 2.49605475161264 0.600090384913088 0.789192869633214 "scaffold_3_969720_969721_-"
"JGI_V11_96986" -0.152978209070401 5.59316118698099 0.600298853967627 0.789365086512442 "scaffold_19_717971_718024_+"
"JGI_V11_312250" -0.282572014380521 3.3785558121095 0.600563460276743 0.789611067268958 "scaffold_62_490580_490581_+"
"JGI_V11_221703" -0.229242514873882 4.13529634398967 0.600873835013473 0.789815188065341 "scaffold_11_1217512_1217553_+"
"JGI_V11_207639" -0.161647389587122 8.67267194347417 0.601046577955446 0.789940281791469 "scaffold_60_26081_26116_-"
"JGI_V11_221707" -0.185108444434798 4.65150069830402 0.601316069529906 0.790192481097307 "scaffold_10_1393451_1393479_-"
"JGI_V11_221708" 0.194072375246032 6.83757092085882 0.601416210478553 0.790222099522981 "scaffold_2_183545_183550_-"
"JGI_V11_235623" -0.161761419329637 5.39957967766033 0.602522459868597 0.791264800820951 "scaffold_161_109545_109578_+"
"JGI_V11_235624" 0.179485117641884 5.64040829090071 0.602598304072128 0.791264800820951 "scaffold_4_1295406_1295469_+"
"JGI_V11_230423" -0.130173419283132 6.20996358932593 0.603101732738729 0.791823742196812 "scaffold_12_1382618_1382633_+"
"JGI_V11_230423.1" 0.158932858589277 6.74027716855417 0.603349478299369 0.792046891520237 "scaffold_42_294876_294901_-"
"JGI_V11_230423.2" 0.209353053979247 8.90859565558296 0.603562709498155 0.792224680435642 "scaffold_2_343038_343048_+"
"JGI_V11_44077" 0.260742253972041 4.24878115036589 0.603893808041099 0.792557113968619 "scaffold_83_555523_555540_+"
"JGI_V11_207678" -0.393561763968115 3.79450440766771 0.605121967200732 0.794022465756021 "scaffold_86_158836_158842_+"
"JGI_V11_207683" 0.119139539639608 6.86289920996599 0.605193275129252 0.794022465756021 "scaffold_4_2230344_2230444_+"
"JGI_V11_312347" -0.257207824798869 3.94849775473251 0.605300103743523 0.794022465756021 "scaffold_24_1185845_1185858_-"
"JGI_V11_97084" 0.122069146903049 10.6166713271013 0.605322243117352 0.794022465756021 "scaffold_23_321532_321537_+"
"JGI_V11_307064" -0.142197512229257 6.04354364598632 0.605536504779041 0.794201214343763 "scaffold_8_917729_917787_+"
"JGI_V11_207722" -0.406496630167085 3.29637362755408 0.606598886594612 0.795100081446711 "scaffold_2_350193_350288_-"
"JGI_V11_312381" -0.132655345944948 6.5075432360209 0.607184835415642 0.795645757178932 "scaffold_121_234598_234649_+"
"JGI_V11_307072" -0.297305551189702 4.41992812513574 0.607849327030021 0.79641401147024 "scaffold_121_151733_151823_+"
"JGI_V11_97134" 0.225596461230687 4.91095924820718 0.608374722347779 0.796897324114669 "scaffold_53_566491_566504_-"
"JGI_V11_312411" 0.330452095443617 3.93074009779115 0.609813306060874 0.798473562507121 "scaffold_2_3569172_3569193_-"
"JGI_V11_235770" 0.194071253039273 5.56024451088603 0.609910528711363 0.798498188977605 "scaffold_42_654755_654760_+"
"JGI_V11_97180" 0.210373592194416 4.92101144724929 0.61040618872039 0.798838994954342 "scaffold_8_578496_578505_-"
"JGI_V11_192640" 0.269271918515253 3.93000458576289 0.612241817892885 0.800265187057028 "scaffold_53_657367_657368_+"
"JGI_V11_312542" 0.326031570346065 3.56504474430185 0.612242411813923 0.800265187057028 "scaffold_47_571612_571656_-"
"JGI_V11_312544" 0.158752567564734 5.99755086953851 0.612281849392252 0.800265187057028 "scaffold_3_2220440_2220514_+"
"JGI_V11_307137" 0.361145850211691 3.73045785233813 0.612553719715703 0.800415055545362 "scaffold_22_1338150_1338162_+"
"JGI_V11_307138" -0.311349677488428 4.19890153836367 0.612905682481147 0.800566773307532 "scaffold_29_1224365_1224383_-"
"JGI_V11_307138.1" 0.376303503725876 3.51110631608287 0.612993301839255 0.800578529258578 "scaffold_8_1955243_1955247_-"
"JGI_V11_312568" 0.285128401277429 3.78052093477987 0.61330191137814 0.800878861703462 "scaffold_100_109152_109155_-"
"JGI_V11_312570" -0.170178564860675 5.4294954053723 0.613666581893719 0.801205208552362 "scaffold_3_2860114_2860163_-"
"JGI_V11_97324" 0.294420909069968 3.78441597614824 0.614045148567152 0.801541052154763 "scaffold_5_388784_388800_+"
"JGI_V11_43755" 0.411113797869352 3.48279113845706 0.615026021170093 0.80241376469701 "scaffold_2_26450_26452_-"
"JGI_V11_221816" -0.199114252194811 5.79827101096268 0.616410694496728 0.803701677600535 "scaffold_94_438191_438475_+"
"JGI_V11_236026" 0.175045042762579 5.55758888130493 0.616907562217513 0.804143587565404 "scaffold_1_676487_676552_-"
"JGI_V11_307153" 0.325145364291762 3.62951487957789 0.617402332117916 0.804479583871623 "scaffold_87_401833_401841_-"
"JGI_V11_230436" -0.0884657738711372 7.73759626454351 0.617581492387537 0.804610073820661 "scaffold_2_3569624_3569698_+"
"JGI_V11_230436.1" 0.20379656631462 4.75200353501644 0.617821236084616 0.804819450818683 "scaffold_8_1371751_1371790_-"
"JGI_V11_187429" 0.245125096877262 4.51557625828255 0.618286814445005 0.805234976436273 "scaffold_64_606798_606813_-"
"JGI_V11_221835" -0.211678802708812 4.48037993803145 0.618456520741244 0.805234976436273 "scaffold_50_343629_343631_+"
"JGI_V11_221836" -0.211678802708812 4.48037993803145 0.618456520741244 0.805234976436273 "scaffold_50_343629_343631_+.1"
"JGI_V11_221836.1" 0.170209081566032 5.47259842545645 0.618829721693567 0.805617879826847 "scaffold_25_953438_953442_+"
"JGI_V11_221836.2" -0.165262643572175 6.67634120375255 0.6189456349852 0.805665780525923 "scaffold_10_1813332_1813337_-"
"JGI_V11_236047" -0.12072762720621 6.27610932711281 0.619121906027758 0.805792225086996 "scaffold_17_841601_841621_-"
"JGI_V11_312658" -0.201941536272005 4.36832911338258 0.619306250809425 0.805929144024584 "scaffold_24_1195042_1195046_+"
"JGI_V11_312681" 0.40413886780351 3.66801264987453 0.619442876712473 0.806003937332368 "scaffold_79_384322_384342_-"
"JGI_V11_312704" -0.595996712413594 6.44104403481715 0.619596843516114 0.806095013914889 "scaffold_125_94008_94014_+"
"JGI_V11_307115" -0.185759582197296 5.0187142808825 0.619671194041614 0.806095013914889 "scaffold_60_572788_572809_+"
"JGI_V11_312721" 1.19994295260949 3.35590858932538 0.621438818647055 0.808017498741703 "scaffold_11_616068_616070_+"
"JGI_V11_312722" -0.309635655864512 3.05453077979512 0.621466468638419 0.808017498741703 "scaffold_50_343422_343445_+"
"JGI_V11_307167" -0.10239679974387 6.88031269690809 0.621603331432719 0.808092266561901 "scaffold_63_431680_431744_-"
"JGI_V11_307172" -0.263697849665766 3.74067193320981 0.622612459039429 0.809284731093559 "scaffold_29_306318_306324_-"
"JGI_V11_307174" -0.225302422371489 6.31529536390993 0.622679551027992 0.809284731093559 "scaffold_176_10106_10111_-"
"JGI_V11_307177" -0.664518077529047 2.40637167816823 0.623134257325988 0.809669024161099 "scaffold_157_67671_67680_+"
"JGI_V11_307204" -0.189113836039076 7.89329730772356 0.623416190589077 0.809932006732403 "scaffold_29_1217463_1217474_-"
"JGI_V11_307205" 0.118511834987621 6.81706185296754 0.623639596132887 0.809997242069521 "scaffold_135_120374_120448_-"
"JGI_V11_324161" -0.446431237413012 3.02866508877409 0.623653918638521 0.809997242069521 "scaffold_39_870277_870336_-"
"JGI_V11_226626" 0.432876467372147 3.06990492369082 0.624070467272804 0.810265149590586 "scaffold_61_53896_53900_+"
"JGI_V11_108708" -0.178063706327768 5.06273618252594 0.624992589855157 0.811152121143903 "scaffold_44_690181_690263_-"
"JGI_V11_307187" 0.195376274638495 5.29671030025063 0.625085881486013 0.811169814090999 "scaffold_160_72901_72969_-"
"JGI_V11_7110" 0.251257053549537 7.04114443354394 0.62517690869313 0.81118456437591 "scaffold_13_1047570_1047585_-"
"JGI_V11_307219" -0.169914058149736 5.12795027746341 0.625615485059323 0.811443444702469 "scaffold_4_1543848_1543859_+"
"JGI_V11_307191" -0.346825114425597 3.33423501757342 0.625760526768109 0.811502929570988 "scaffold_22_321490_321496_+"
"JGI_V11_129159" -0.175294781125155 5.23029194402662 0.625820731210936 0.811502929570988 "scaffold_52_629554_629587_-"
"JGI_V11_56912" 0.203466181684062 4.89997550589173 0.62607154018107 0.81162145049826 "scaffold_17_1424739_1424782_+"
"JGI_V11_324231" 0.14966097502249 5.81527365402794 0.626176843795157 0.811654633447821 "scaffold_77_92556_92591_+"
"JGI_V11_307230" 0.257737714915659 4.15075185335501 0.626290072086747 0.811698078663529 "scaffold_78_512485_512513_-"
"JGI_V11_307230.1" -0.46659053148374 2.69809727356363 0.626374510467912 0.811704204644279 "scaffold_47_802020_802023_-"
"JGI_V11_307231" -0.280014591175581 3.3354276563572 0.626467603768483 0.811721543348321 "scaffold_6_1331709_1331711_-"
"JGI_V11_307231.1" 0.13955849414509 6.00804203747519 0.627082574820546 0.812294015052474 "scaffold_5_2256524_2256707_+"
"JGI_V11_307231.2" -0.150684826564984 5.28432551144563 0.627103439592914 0.812294015052474 "scaffold_20_522561_522667_+"
"JGI_V11_324239" 0.273905341574021 3.99912931334201 0.627148732823583 0.812294015052474 "scaffold_156_169374_169393_-"
"JGI_V11_307196" -0.121167096626116 5.96053055005939 0.627396700536043 0.81251184046274 "scaffold_11_823855_823935_-"
"JGI_V11_307196.1" -0.310949773484085 2.8806840364704 0.627717246159312 0.812823590747746 "scaffold_12_276548_276553_-"
"JGI_V11_324254" -0.102211839464378 6.69103139864055 0.628054492797288 0.813156884952929 "scaffold_10_1402838_1402945_-"
"JGI_V11_324127" 0.206274948260239 4.36091572989168 0.628156043858362 0.813184972617557 "scaffold_23_448880_448918_+"
"JGI_V11_231271" 0.173567943403419 6.18705333925087 0.628534307211669 0.813385642937187 "scaffold_116_242817_242853_-"
"JGI_V11_231271.1" -0.809195869491582 2.3858986924746 0.628550684893717 0.813385642937187 "scaffold_1_1951116_1951125_+"
"JGI_V11_231271.2" 0.174072982243525 5.28238064323664 0.628696457649417 0.813470905748922 "scaffold_56_200061_200072_+"
"JGI_V11_307202" 0.263374342876608 4.38369676141696 0.629874196404093 0.814580764793355 "scaffold_42_657395_657459_+"
"JGI_V11_199801" -0.137133622118335 5.93758488518579 0.630151423056887 0.814835802030258 "scaffold_171_107185_107265_+"
"JGI_V11_214831" 0.252677745546968 5.53947029652855 0.630586964459637 0.815191958752378 "scaffold_67_72872_72988_+"
"JGI_V11_307182" 0.20767799372431 4.69512708792726 0.630833564088569 0.815345891249293 "scaffold_6_809256_809309_-"
"JGI_V11_307211" -0.124804529544723 6.22481408898443 0.631039013710186 0.815465771143506 "scaffold_24_1088790_1088891_-"
"JGI_V11_324191" 0.126349724423149 6.24502285951335 0.631628259835615 0.81598599728219 "scaffold_99_23061_23111_-"
"JGI_V11_324191.1" 0.311051446574062 4.07098410431257 0.631681981397968 0.81598599728219 "scaffold_5_1522249_1522283_+"
"JGI_V11_307186" -0.21910662487181 4.49043432326775 0.632893920691276 0.817240526806907 "scaffold_1_230668_230676_+"
"JGI_V11_307190" 0.29643370444333 3.75797772994741 0.633485519214812 0.817797038813949 "scaffold_12_263089_263123_-"
"JGI_V11_307221" 0.213761754989327 4.97829028726566 0.634936332911713 0.819153820397205 "scaffold_5_118929_118931_-"
"JGI_V11_251748" -0.229425053584743 4.16093844145233 0.634938731650313 0.819153820397205 "scaffold_61_703790_703811_-"
"JGI_V11_299576" -0.224908399921855 4.89690784947451 0.635433660493372 0.819580455503959 "scaffold_10_1368853_1368858_-"
"JGI_V11_226650" -0.134588029631336 5.54765124768071 0.635708557537477 0.819580455503959 "scaffold_4_1731664_1731666_-"
"JGI_V11_15195" 0.396135524042058 2.7405456363364 0.635721137372461 0.819580455503959 "scaffold_36_995228_995229_+"
"JGI_V11_307195" 0.137843007681815 5.7594692420665 0.635748510101133 0.819580455503959 "scaffold_29_25568_25610_+"
"JGI_V11_226653" 0.0926975282296386 7.07028247693197 0.635752334088753 0.819580455503959 "scaffold_6_1972762_1972954_-"
"JGI_V11_251767" -0.265483447334507 3.72755136650723 0.636384857575271 0.820188204618274 "scaffold_3_314013_314086_+"
"JGI_V11_251789" -0.187516684378034 4.554965927211 0.636550227399289 0.820297515262839 "scaffold_191_179984_179998_+"
"JGI_V11_307233" -0.234890138347299 4.48974887829596 0.637336030518099 0.821078600569436 "scaffold_6_803900_803958_-"
"JGI_V11_307270" -0.0977442337650282 6.74366998057124 0.638001934396884 0.821648374600161 "scaffold_7_174890_174916_+"
"JGI_V11_307239" 0.340183596726991 3.74274347009839 0.638352296277888 0.821995628856567 "scaffold_77_242218_242231_+"
"JGI_V11_307240" 0.199735916965662 4.75802394891419 0.638436449131616 0.822000045708338 "scaffold_51_475524_475560_+"
"JGI_V11_307241" -0.0966552073170348 12.5297098459833 0.638544636496869 0.822035402458612 "scaffold_24_1295874_1295936_+"
"JGI_V11_307273" 0.210206944891445 4.51474229409583 0.639043191902323 0.822573230077279 "scaffold_18_942998_943030_-"
"JGI_V11_307274" -0.26867444008207 4.0821526093999 0.639152310564854 0.822609704054842 "scaffold_49_873313_873330_+"
"JGI_V11_251857" 0.153625115818412 6.38203036871159 0.639394702243665 0.822713703935713 "scaffold_178_147263_147400_+"
"JGI_V11_324310" -0.360777777697076 3.27654749195228 0.639653210096698 0.822812494126836 "scaffold_25_901509_901536_+"
"JGI_V11_231281" 0.127095071586812 6.10452998901116 0.639713887459704 0.822812494126836 "scaffold_36_971963_972014_-"
"JGI_V11_226689" -0.191865277783643 4.80223192654728 0.640106316870359 0.823213264042797 "scaffold_47_573601_573643_-"
"JGI_V11_307278" 0.584855216701766 2.46022938690313 0.640465657833601 0.823363438166843 "scaffold_3_3065633_3065639_+"
"JGI_V11_231290" -0.279490182493786 3.73063342438069 0.640715278171591 0.823571836832185 "scaffold_32_1128940_1128973_+"
"JGI_V11_251885" -0.209558925906275 4.25949010051804 0.640789518140175 0.823571836832185 "scaffold_31_987601_987639_-"
"JGI_V11_307294" -0.395501328857316 3.3059337008934 0.641789468711348 0.824418593343748 "scaffold_3_1835315_1835361_+"
"JGI_V11_231296" -0.267664167873858 3.65241066608386 0.641882135227709 0.824418593343748 "scaffold_40_128850_128874_-"
"JGI_V11_324356" 0.366803079172835 3.33029417947608 0.641912137543208 0.824418593343748 "scaffold_1286_6800_6815_-"
"JGI_V11_324356.1" 0.192810900361722 4.88080141381686 0.642037394064984 0.824418593343748 "scaffold_24_554347_554373_+"
"JGI_V11_226727" 0.198697176538094 4.41896097881856 0.642070965432617 0.824418593343748 "scaffold_11_1887669_1887718_-"
"JGI_V11_231300" -0.100533146316001 6.95247020135103 0.642084428506289 0.824418593343748 "scaffold_19_1234331_1234408_-"
"JGI_V11_226732" 0.1371562940505 6.02057714039485 0.642147373391388 0.824418593343748 "scaffold_15_1325451_1325500_-"
"JGI_V11_199969" 0.558374455375602 2.9181698764936 0.642727645753997 0.824899047167611 "scaffold_37_493306_493323_+"
"JGI_V11_324371" 0.36141462482203 3.33475816539358 0.642794258988019 0.824899047167611 "scaffold_262_35691_35709_-"
"JGI_V11_324371.1" -0.348807793652266 3.28889416089251 0.64308957773694 0.825174038570471 "scaffold_52_327840_327847_+"
"JGI_V11_226743" -0.204051246325511 4.43386464622311 0.643531416197951 0.825473088376821 "scaffold_5_1397217_1397219_-"
"JGI_V11_57163" 0.302827512652755 3.56017907762431 0.643595708785132 0.825473088376821 "scaffold_15_478266_478335_+"
"JGI_V11_188776" -0.159669165985792 5.18036582500278 0.643646894010799 0.825473088376821 "scaffold_43_203693_203729_-"
"JGI_V11_307264" 0.17281388770311 5.53994550498783 0.644113361180998 0.825863303564103 "scaffold_22_209101_209107_-"
"JGI_V11_231309" 0.150296788681385 5.51068053243508 0.644274552503148 0.825965978615077 "scaffold_35_715362_715483_+"
"JGI_V11_324287" -0.217467462237742 5.9101332080893 0.646255262779956 0.82777576614947 "scaffold_29_1208836_1208897_+"
"JGI_V11_129179" 0.213632101787827 4.08683815245877 0.647309642421735 0.828487074661031 "scaffold_30_436709_436744_-"
"JGI_V11_324315" 0.142184063437508 6.00131195753017 0.647380109307456 0.828487074661031 "scaffold_86_178427_178433_-"
"JGI_V11_231273" -0.202018557769837 4.6609982610759 0.647479120570171 0.828509661317674 "scaffold_4_226588_226634_+"
"JGI_V11_231273.1" 0.228827342708236 4.81063571716265 0.64784174138183 0.828869512814571 "scaffold_4_1395297_1395302_-"
"JGI_V11_307280" 0.166089317863909 5.40596386743714 0.648082185044569 0.829060351203054 "scaffold_211_123792_123886_-"
"JGI_V11_307280.1" -0.131017633771965 5.77116901005629 0.648171359205353 0.829060351203054 "scaffold_47_815006_815067_-"
"JGI_V11_324324" 0.196712484748329 4.49599440158699 0.648254301642602 0.829060351203054 "scaffold_24_1089749_1089790_+"
"JGI_V11_307282" -0.354135848179867 3.17205975335692 0.648316564532055 0.829060351203054 "scaffold_34_283792_283819_-"
"JGI_V11_226706" -0.149493149240962 6.94649186786759 0.648828473667344 0.829610791983245 "scaffold_14_1331430_1331436_-"
"JGI_V11_324332" 0.111706805675147 7.2708034357614 0.649092210881141 0.829785162908578 "scaffold_43_755504_755517_+"
"JGI_V11_307285" -0.10315178824289 6.38582152781072 0.649169747463091 0.829785162908578 "scaffold_116_221601_221672_+"
"JGI_V11_108870" -0.176872854580528 6.12654458616005 0.64920930893574 0.829785162908578 "scaffold_10_1134598_1134606_-"
"JGI_V11_108870.1" 0.207179756020494 4.5778493197512 0.649686039454551 0.830008892402192 "scaffold_2_725707_725741_+"
"JGI_V11_324336" 0.207179756020494 4.5778493197512 0.649686039454551 0.830008892402192 "scaffold_2_725707_725741_+.1"
"JGI_V11_324336.1" -0.127296053267133 5.97026530606359 0.649691674185289 0.830008892402192 "scaffold_97_273917_273999_-"
"JGI_V11_324336.2" -0.091639083221362 8.49918461833508 0.649864100895156 0.830008892402192 "scaffold_21_912223_912244_+"
"JGI_V11_188760" 0.27834782751648 4.17663655044464 0.649873156950778 0.830008892402192 "scaffold_5_1620179_1620219_-"
"JGI_V11_307288" 0.200435564774737 4.59327288533043 0.649987977237672 0.830008892402192 "scaffold_3_1851075_1851106_+"
"JGI_V11_307288.1" -0.147480450973496 5.15612693423445 0.650015616443879 0.830008892402192 "scaffold_2_3252659_3252666_-"
"JGI_V11_324339" 0.125088664554099 6.13742987791029 0.650061724168325 0.830008892402192 "scaffold_20_625178_625257_+"
"JGI_V11_324339.1" -0.3341474911329 3.6158060623772 0.650130332125831 0.830008892402192 "scaffold_46_310595_310629_-"
"JGI_V11_324340" 0.0912656850495731 11.8938596577785 0.650172752361419 0.830008892402192 "scaffold_129_52459_52557_+"
"JGI_V11_307292" -0.202035530078697 4.56386301488966 0.650306048223095 0.830008892402192 "scaffold_63_387492_387532_+"
"JGI_V11_231294" -0.342773832761371 3.5663689956668 0.650359649580621 0.830008892402192 "scaffold_54_821513_821523_-"
"JGI_V11_307295" 0.0983136895926332 7.0035616835763 0.650362462189639 0.830008892402192 "scaffold_47_490762_490785_+"
"JGI_V11_108889" -0.272747530976377 4.03212654647071 0.65125459583692 0.83093917421468 "scaffold_34_119020_119022_-"
"JGI_V11_108889.1" 0.162847549009549 6.07505737362878 0.651607068913412 0.831284738504796 "scaffold_73_528900_528960_+"
"JGI_V11_251911" 0.107708310151207 6.9755197802751 0.651826645535863 0.831460695414217 "scaffold_5_1235759_1235875_+"
"JGI_V11_231299" -0.203623307706285 4.52182495101395 0.652326000995316 0.831993445407728 "scaffold_2_203345_203390_-"
"JGI_V11_231299.1" 0.244464103297662 3.99041170350948 0.6524096310461 0.831995901432992 "scaffold_78_502140_502207_-"
"JGI_V11_231299.2" 0.246832373865898 4.04030799370743 0.652554821101209 0.832028706220949 "scaffold_90_432666_432694_+"
"JGI_V11_251918" -0.293694547217228 3.48712553131546 0.652598770164659 0.832028706220949 "scaffold_145_186442_186462_+"
"JGI_V11_307300" 0.158849468033083 5.32174768259511 0.653036592379971 0.832158391361139 "scaffold_2_34218_34324_-"
"JGI_V11_226735" -0.149977023026788 5.12869306534467 0.653050568189865 0.832158391361139 "scaffold_77_75852_75936_+"
"JGI_V11_215020" -0.135736909314151 6.24017678102192 0.65321037006779 0.832183310196461 "scaffold_90_311834_311858_+"
"JGI_V11_324397" 0.195868389454857 4.4578223712625 0.65429069810715 0.833246895801039 "scaffold_91_467808_467845_+"
"JGI_V11_226761" -0.199163893077703 4.18233932715718 0.654422832674814 0.833260023591494 "scaffold_4_3046240_3046246_-"
"JGI_V11_226762" 0.161317316950616 6.27712339454258 0.654464663525952 0.833260023591494 "scaffold_10_1896994_1897001_+"
"JGI_V11_231307" -0.131844805425223 5.5494444166135 0.654926223483761 0.833743434646223 "scaffold_13_865818_865878_-"
"JGI_V11_231307.1" 0.170835628853823 4.99465930624512 0.655652201525309 0.834563296016528 "scaffold_20_915515_915551_-"
"JGI_V11_307315" 0.18844541041004 4.64106680448248 0.656482904498983 0.835307436775353 "scaffold_36_821255_821270_-"
"JGI_V11_307316" -0.142784619069046 5.43147079566636 0.656952266709116 0.835516991613679 "scaffold_15_1474300_1474328_+"
"JGI_V11_200025" 0.238998386061301 4.34157022911317 0.656972203403948 0.835516991613679 "scaffold_19_935941_935956_-"
"JGI_V11_307266" 0.173955874030384 5.03231722364977 0.656975798080205 0.835516991613679 "scaffold_32_1128816_1128888_-"
"JGI_V11_307317" -0.199048511884083 4.48578133581475 0.657289190138681 0.835616667309974 "scaffold_11_1218476_1218479_+"
"JGI_V11_226776" 0.248134810735572 3.92252582299587 0.657564756792971 0.835744123617426 "scaffold_4_2499278_2499302_+"
"JGI_V11_307367" -0.195385226148479 5.17714282812216 0.658471164111362 0.836629537647802 "scaffold_11_1499772_1499777_-"
"JGI_V11_200057" 0.325995033773574 3.90006965472162 0.658590039652831 0.836629537647802 "scaffold_1_1919082_1919103_-"
"JGI_V11_57262" -0.142971721375133 6.93072140432495 0.659252353146086 0.837157589735203 "scaffold_220_69755_69858_-"
"JGI_V11_200081" 0.251897231087648 3.79743939444837 0.659609769908167 0.837267971574799 "scaffold_29_807299_807306_-"
"JGI_V11_226800" 0.191858626417339 4.88700488241171 0.659710479157329 0.837267971574799 "scaffold_96_102445_102484_-"
"JGI_V11_307390" -0.236425679194284 3.83711492401162 0.660387745426674 0.837669434241851 "scaffold_40_380200_380204_+"
"JGI_V11_307391" -0.150596861410161 5.33088945492965 0.66169523407647 0.838795290501767 "scaffold_2_2069314_2069408_+"
"JGI_V11_307391.1" -0.192911278382369 4.54434279295519 0.662045983247344 0.839135455241188 "scaffold_25_1066422_1066470_-"
"JGI_V11_307391.2" -0.289903364662689 4.44529973851611 0.662393459180433 0.839471387036012 "scaffold_6_696953_696960_+"
"JGI_V11_307391.3" 0.160155802105928 7.14074211082065 0.662634696872747 0.839672613023293 "scaffold_13_1779029_1779036_+"
"JGI_V11_109060" -0.303079233708086 3.72921535187777 0.663061400752465 0.840004260246622 "scaffold_4_2237839_2237859_+"
"JGI_V11_307348" 0.288560270746711 3.60037146623746 0.663243478270749 0.840130406671357 "scaffold_10_1171523_1171536_-"
"JGI_V11_307348.1" 0.135064288852271 6.11412064226501 0.663576961719201 0.84044828372968 "scaffold_2_680691_680774_-"
"JGI_V11_307348.2" -0.14041609721371 5.28963485938823 0.66369497005082 0.840493207315943 "scaffold_2_550405_550440_+"
"JGI_V11_307348.3" -0.192528875856337 4.02523230119516 0.664842419640997 0.841841626362133 "scaffold_17_1206603_1206637_+"
"JGI_V11_307349" -0.326627926971159 3.13700706698525 0.665053903154578 0.841969754906045 "scaffold_36_175819_175862_+"
"JGI_V11_252091" 0.157984067263211 5.67654139411483 0.665487306126353 0.842239278931724 "scaffold_7_2288707_2288719_-"
"JGI_V11_324510" 0.259198445286033 4.17850980903109 0.665680551865457 0.842379154920586 "scaffold_1_2812837_2812867_+"
"JGI_V11_307399" 0.233950147429023 4.1821826352976 0.666051461621579 0.842743791462791 "scaffold_43_990038_990087_+"
"JGI_V11_307399.1" 0.281770663370465 3.60840991537868 0.666271704680237 0.842917725029054 "scaffold_70_39459_39509_+"
"JGI_V11_307399.2" -0.154135249367048 5.30658808648826 0.66639005475814 0.842962723925731 "scaffold_60_7159_7164_-"
"JGI_V11_231313" 0.270991184562843 3.43801604280851 0.666639999139284 0.84317415367474 "scaffold_42_103909_103913_-"
"JGI_V11_252110" 0.161405639535714 5.23360031232823 0.666955230772972 0.843468096741328 "scaffold_106_407681_407687_-"
"JGI_V11_215182" 0.073900642173498 7.89383317215595 0.667654910062707 0.84403847910224 "scaffold_11_1807476_1807537_+"
"JGI_V11_324545" -0.151523726509225 5.1328344158151 0.667815070203856 0.844136154404899 "scaffold_15_621222_621237_-"
"JGI_V11_307321" 0.132721470184166 5.61315980817855 0.668520756646514 0.844818424538528 "scaffold_74_469906_469932_+"
"JGI_V11_200043" 0.693810405094513 3.94566724297367 0.66894407172047 0.845248477767657 "scaffold_4_1370398_1370439_-"
"JGI_V11_200043.1" -0.234012216410846 3.83893357096991 0.669038506621918 0.845262917237095 "scaffold_64_394129_394131_-"
