mat_females_1 mat_females_2 mat_females_3 mat_males_1 mat_males_2 pE_females_1 pE_females_2 pE_females_3 logFC AveExpr t P.Value adj.P.Val B FDR tw_dis chr start end strand de
scaffold_1_563890_564079_+ 113.245132483329 83.9851133060642 125.017836751024 154.529380437983 183.660407373677 66.59011974726 60.2805954018762 71.0854006590407 -1.31228985828234 6.89544132210472 -6.81670543759499 0.000132997935532455 0.00278274847130515 1.1965283575872 0.00278274847130515 0.021759528577758 scaffold_1 563890 564079 + 1
scaffold_1_599188_599226_+ 326.815619169263 226.650002699747 424.407496922619 211.377954654668 251.4300115535 585.270606022242 454.082025175017 398.765101563606 1.07271598928486 8.66074998825042 3.98119031369748 0.00402236175265255 0.0238072912419714 -2.44067983267516 0.0238072912419714 0.0431381534429408 scaffold_1 599188 599226 + 0
scaffold_1_599470_599495_+ 4.74876649418457 0.0101215628125979 4.90999789608092 2.98846198049364 4.85581372547533 6.77370460602607 5.45664599230751 8.53287391872043 0.784831554962548 2.3375753525113 1.27113122651695 0.239256624128441 0.369137686094673 -5.43787310588194 0.369137686094673 0.0290381728820914 scaffold_1 599470 599495 + 0
scaffold_1_599729_599730_+ 13.6502606964255 10.3837681687378 12.4220725781237 11.34991878541 16.3338111410096 24.9990308146085 22.3245179670651 15.3071710329545 0.60671627734652 4.22197190851989 2.47853871969662 0.0380854714093755 0.102013891835163 -4.63719582514743 0.102013891835163 0.0243441793059228 scaffold_1 599729 599730 + 0
scaffold_1_601270_601305_+ 25.9303970555767 16.2864317311139 44.0631388110304 17.4527421220943 30.1286303687132 30.8973963290351 45.7789044612935 31.6795858477996 0.656796934527949 5.11192277399626 1.64687913392457 0.138047922053568 0.251886636892923 -5.98289611527465 0.251886636892923 0.0552543744606044 scaffold_1 601270 601305 + 0
scaffold_1_642144_642148_+ 96.3480950413373 114.78598551826 113.398768707571 47.3382359593864 53.9718446661255 103.361200204958 71.2013366100843 73.7723841471962 0.722212141286742 6.58854922727088 3.80926284259552 0.00512982494898892 0.0280134944736154 -2.73136903424102 0.0280134944736154 0.0213397848911914 scaffold_1 642144 642148 + 0
scaffold_1_645397_645444_+ 18.6499309206064 19.5117643516114 14.6335019231407 18.7720718272342 10.4882862084416 20.4413899188519 18.7104877697205 14.4653421187676 0.359747409836847 4.34818100759753 1.34133122757303 0.216501614967458 0.344675773136078 -6.26977877259115 0.344675773136078 0.0240873323021295 scaffold_1 645397 645444 + 0
scaffold_1_704277_704327_+ 145.356535745409 153.019437929741 167.436997088303 92.8304785290182 94.0387779778232 129.802056389025 135.605835150432 98.8058171024718 0.399235679537536 7.21285089690428 2.66967198732823 0.0282769670894972 0.0841255201125328 -4.49979283254342 0.0841255201125328 0.0168065866565241 scaffold_1 704277 704327 + 0
scaffold_1_901920_901958_+ 18.4259933058133 20.1976160862909 18.3105159666563 10.9905095462971 11.699568039855 9.31107650545985 12.047176179137 9.36614120757461 -0.110445474081225 4.02854743152148 -0.684326453975402 0.513026488928883 0.636430338170651 -6.8158997824731 0.636430338170651 0.0208396776580158 scaffold_1 901920 901958 + 0
scaffold_1_919853_919867_+ 42.555624028773 47.0902546891027 48.4446639671135 68.4688008231727 67.9907073128247 42.668270344858 42.3282847503823 37.3090272334871 -0.701646629626344 5.86470701417726 -5.93547046830215 0.000342265077368751 0.00499479871190918 0.169316999833578 0.00499479871190918 0.0150476619589462 scaffold_1 919853 919867 + 1
scaffold_1_932311_932326_+ 8.27011566088738 7.23765506442907 7.30774707049009 5.11958933893914 5.40837791675817 7.72384284561857 7.21750225203996 10.409863999635 0.648453160374279 3.19282214217781 2.04859549220654 0.0745308599510938 0.162946593674012 -4.66445402849537 0.162946593674012 0.0237944780391285 scaffold_1 932311 932326 + 0
scaffold_1_934138_934162_+ 13.749704529239 16.511925352399 15.7398939428417 5.50410836351617 3.75357828028861 5.4981734445177 8.06306781916183 6.64462530026175 0.544784417693243 3.39208436222675 1.5056854385701 0.170418580691339 0.290874202892618 -5.2619003710167 0.290874202892618 0.0229440860777654 scaffold_1 934138 934162 + 0
scaffold_1_957583_957584_+ 6.56524408920413 6.28652426240013 9.55436645745678 6.72203916970478 12.6908920241197 1.38777878078145e-17 1.38777878078145e-17 1.38777878078145e-17 -4.26914548058073 1.80489722034927 -3.07234637090418 0.0152201070642465 0.0560459442300177 -2.82426713171642 0.0560459442300177 0.0285416340994288 scaffold_1 957583 957584 + 0
scaffold_1_978322_978331_+ 6.0855863948477 4.37581673545846 6.25255731669338 6.00800162066448 3.42276384996023 9.00133930361827 7.68359228844147 8.00713722955068 0.816854450090104 2.97601793125316 2.36582613058232 0.0454213081797625 0.116121302610695 -4.0867384444771 0.116121302610695 0.0245463886013359 scaffold_1 978322 978331 + 0
scaffold_1_986179_986322_+ 214.335902879456 243.484578206124 176.735328740461 292.772728572105 245.143605801391 278.319380669165 323.344988037206 243.510872260018 0.0996966135062483 8.21017477407478 0.552302385895057 0.595771263642132 0.707047588472047 -7.15642590110381 0.707047588472047 0.0223381135570411 scaffold_1 986179 986322 + 0
scaffold_1_989290_989313_+ 45.9889685389453 51.1831172588372 50.8215285589583 28.3642342652704 27.1525140528998 31.9710086663445 35.2958310684662 28.2736563928905 0.226925029454836 5.44831232061105 1.75420552519114 0.117328669393195 0.224245359511313 -5.84976378312301 0.224245359511313 0.0165287244331933 scaffold_1 989290 989313 + 0
scaffold_1_995583_995759_+ 449.024375436242 363.387868670177 431.831371616735 619.839861704915 655.621716725968 301.776437023099 380.726066399548 559.126744835389 -0.633013731863919 9.08222019043042 -2.55171142607754 0.0339757879995818 0.0948954898430941 -4.65460880762868 0.0948954898430941 0.0367577637839696 scaffold_1 995583 995759 + 0
scaffold_1_998645_998649_+ 9.29265754283562 10.3710695714905 9.2055046099155 9.00269173072183 7.0648296270848 7.40701004687357 8.98754459825921 7.49402243540847 0.0314612389464908 3.42642709512833 0.155073940206988 0.880589233840813 0.923873089957686 -6.8225626943108 0.923873089957686 0.0228730603849009 scaffold_1 998645 998649 + 0
scaffold_1_1000904_1001064_+ 887.958691480377 912.224084284689 927.792322628296 711.024994870126 869.745285942868 798.016710972891 917.748955987433 710.499817906162 0.0693043857529307 9.9612764521395 0.491948299703592 0.635918411167499 0.739643735334525 -7.18490749025113 0.739643735334525 0.0159456470968477 scaffold_1 1000904 1001064 + 0
scaffold_1_1001249_1001290_+ 117.319884612709 126.659398332057 110.880450847804 104.161126254828 140.612998365859 105.436996751394 148.981722264836 72.3578957441136 -0.17623781745102 7.08307816428718 -0.666978848453606 0.523480325072268 0.645955222648022 -7.10634314618676 0.645955222648022 0.0406558753981988 scaffold_1 1001249 1001290 + 0
scaffold_1_1001450_1001454_+ 7.1568385910421 5.86120362856754 0.0279465917646569 3.0133685086765 0.000691269572617004 4.13337115595232 5.29027952003664 0 0.892635574044642 1.39733642085762 0.416526247755092 0.687933237181895 0.781005594473163 -5.30458775568278 0.781005594473163 0.042881788499422 scaffold_1 1001450 1001454 + 0
scaffold_1_1004706_1004726_+ 33.3946005905893 28.4008881899901 30.067237115274 48.4457156515586 64.3453992821035 18.5071975659543 29.841235406817 23.8579753566515 -1.18554869454641 5.28577469827769 -5.9024538608968 0.000355256215481077 0.00515905563455853 0.157603307908484 0.00515905563455853 0.0224721077838709 scaffold_1 1004706 1004726 + 1
scaffold_1_1006322_1006323_+ 6.23233877721007 0.0141748862484867 7.83009575941107 0 5.6265159556638 6.04703231442111 0 4.95218817139271 0.581054607870581 1.57056598326834 0.276448990318277 0.789183684138392 0.85778099001645 -5.46495236740659 0.85778099001645 0.0624849744078617 scaffold_1 1006322 1006323 + 0
scaffold_1_1007281_1007303_+ 9.20774245107304 7.9220154403577 8.81954288737865 10.5945960743015 17.2162223794945 7.3025408497299 7.87279635423046 7.49703328192879 -0.76372620338208 3.52871897063826 -3.20535802928846 0.0124456573711749 0.0493738116334221 -3.29809715004433 0.0493738116334221 0.0242401719283026 scaffold_1 1007281 1007303 + 0
scaffold_1_1008363_1008545_+ 315.78080179213 234.270701386523 311.570112756453 323.534320831979 507.824825208183 206.834170091893 249.877097473426 283.471201209751 -0.690369559197357 8.45175683952389 -2.93300487892918 0.0188290148588907 0.0645388242952304 -4.0555136692074 0.0645388242952304 0.0345397729118939 scaffold_1 1008363 1008545 + 0
scaffold_1_1111413_1111417_+ 6.87379805557109 5.47085992021418 9.55207600914269 8.60747495803455 11.5883348700661 1.38777878078145e-17 1.38777878078145e-17 1.38777878078145e-17 -4.37385578661575 1.81527941400751 -3.87398815674553 0.00467867839511899 0.0264086454418328 -2.0334376858516 0.0264086454418328 0.0268210749232534 scaffold_1 1111413 1111417 + 0
scaffold_1_1142710_1142715_+ 9.37935324158126 10.6495703838044 12.7835074980743 17.2175893805736 24.3906833972056 9.41857465945596 10.2806685948723 10.2262290771146 -0.968737229507635 3.93380980541379 -4.93219575550034 0.00113294477167881 0.010587097028979 -0.933044041696753 0.010587097028979 0.0230465910511581 scaffold_1 1142710 1142715 + 0
scaffold_1_1180793_1180794_+ 17.5515575903853 14.0681867607733 15.5559753402735 24.2903735483814 10.1586181283702 7.61757332810659 6.75251705541797 10.9254230644495 -0.864880699135797 3.93540830972222 -2.20928901540303 0.0580144684402054 0.137452610894233 -4.91366065794948 0.137452610894233 0.031776432301283 scaffold_1 1180793 1180794 + 0
scaffold_1_1253015_1253028_+ 8.12613454213717 10.5034247160227 8.44873693069287 7.1278848946824 5.40916024731582 7.41319179519283 6.38798776523829 6.30141194065017 0.129106309560489 3.22000908244388 0.466810042437719 0.653036560241988 0.753563765011638 -6.46479781303397 0.753563765011638 0.0236488096253327 scaffold_1 1253015 1253028 + 0
scaffold_1_1269185_1269192_+ 75.6392903685539 96.1900078527455 57.738038446483 57.4192181589084 90.8329529503641 66.6476812283124 55.5024597214688 12.8490619590151 -0.938567136300628 6.0884110075667 -1.53454744777219 0.163291866233363 0.282445195020398 -6.19602605285285 0.282445195020398 0.118395551125366 scaffold_1 1269185 1269192 + 0
scaffold_1_1269414_1269415_+ 10.9184266069509 9.82743725977411 7.79714680166765 8.22323967436695 13.7948619486996 12.2243829243061 0 0 -2.92738240405444 2.56564920118804 -2.35837860954432 0.045953331983705 0.117134254610754 -3.65466486610538 0.117134254610754 0.0835490837995999 scaffold_1 1269414 1269415 + 0
scaffold_1_1327887_1327889_+ 35.2862132343761 38.2138376149655 34.8134872962742 49.2387632137559 43.8197645580155 16.7128326218237 22.8842291186217 21.4795917722131 -1.14537471064632 5.22490373782584 -7.49894505279232 6.79096731327313e-05 0.00178492063735369 1.94896027636577 0.00178492063735369 0.0178021468058359 scaffold_1 1327887 1327889 + 1
scaffold_1_1389417_1389617_+ 98.4385284402674 107.826444346662 101.472688811089 22.2299032406746 24.9439518264054 40.3175352581733 51.7821682248414 49.4329356201971 1.01609921411817 5.99267803695303 7.03392473276419 0.000106806264219312 0.00238093123111322 1.46620838577581 0.00238093123111322 0.0154460181679712 scaffold_1 1389417 1389617 + 1
scaffold_1_1394059_1394080_+ 55.1850840651198 60.0469675721799 49.3432868013576 41.0017922038777 32.6727571396088 43.5189405106756 38.8009612413397 38.5089669355427 0.17075606799513 5.72890167014675 1.10109557221514 0.302755265246566 0.435881693936545 -6.70875046469778 0.435881693936545 0.0169083461323224 scaffold_1 1394059 1394080 + 0
scaffold_1_1403266_1403272_+ 7.02991872042747 7.37257788276226 7.9619854443857 11.5077452017138 8.05869600754576 8.89115373106759 8.79645262467504 9.37485965010707 -0.0575327024154841 3.42620501107249 -0.29475542357757 0.775655568218702 0.847615367812924 -6.93464071557175 0.847615367812924 0.0231434362150644 scaffold_1 1403266 1403272 + 0
scaffold_1_1478744_1478781_+ 52.6063917634139 39.7531590511024 62.3352106415962 97.5101157673515 164.671616946095 29.1105742377331 26.1988152797741 33.5938096895606 -2.05039478395323 5.96776572221956 -7.66197088038542 5.82388546438695e-05 0.00164395536141171 2.09484911567142 0.00164395536141171 0.0372496563194924 scaffold_1 1478744 1478781 + 1
scaffold_1_1515529_1515538_+ 45.8210417285114 47.634980078217 44.9583044083012 26.9952882177151 24.062507966841 133.923059385355 122.796921078513 137.208631617365 2.37816659712224 6.14437388923174 18.224439845372 8.06686243609975e-08 4.52740791193104e-05 8.85295646872983 4.52740791193104e-05 0.0139038397235948 scaffold_1 1515529 1515538 + 1
scaffold_1_1588593_1588638_+ 54.6466160595646 40.716300672069 74.1521445927747 24.0676504004126 41.4964734078575 72.048157388378 111.422234979585 135.560983974995 1.72251879925384 6.18333607090171 4.84317167122262 0.00126846490951335 0.0112895743485698 -1.217612819983 0.0112895743485698 0.0539249755095985 scaffold_1 1588593 1588638 + 0
scaffold_1_1591712_1591715_+ 12.6429497023253 11.1988201476155 12.6096928783996 10.8512839840265 15.4509289746674 20.3178178426922 21.4823957853257 25.5812236490973 0.799894500493814 4.25355213925495 4.22903567905949 0.00285432375837718 0.0192460091722096 -1.94716653590684 0.0192460091722096 0.0211883290276653 scaffold_1 1591712 1591715 + 0
scaffold_1_1623655_1623685_+ 29.8218147688871 32.3445797592376 29.2190367250324 14.500051497813 12.3627792391522 25.7387267583892 23.6220241553041 16.3302504635238 0.701712967818348 4.72854374624382 3.36899409035647 0.00974326552468139 0.042006550551733 -3.24121352302612 0.042006550551733 0.0205958296351833 scaffold_1 1623655 1623685 + 0
scaffold_1_1640782_1640792_+ 16.7087508237781 19.2382692527499 15.75798755105 6.36730250565986 7.06383117660382 9.72719531904389 11.5720545582063 16.2158057724265 0.856814217771254 3.89299899703791 2.68670656805543 0.0275387686320692 0.0827029875727327 -3.93645067346583 0.0827029875727327 0.0228664364202715 scaffold_1 1640782 1640792 + 0
scaffold_1_1647765_1647798_+ 38.4810521483946 38.49279387555 37.4642829978778 3.23990409442131 4.74560252900508 14.6053947906233 17.4188863341682 14.1365519165571 1.87674213573669 4.25831047160449 5.56163218429698 0.000526191696730556 0.0065352874814287 0.29072343667333 0.0065352874814287 0.0189834910059055 scaffold_1 1647765 1647798 + 1
scaffold_1_1651966_1651971_+ 15.0674357645283 18.6847348163342 11.9821892687582 42.7892175574753 21.8589745010019 37.7892205873122 37.4106571283415 42.6213579936287 0.388670334423201 4.96477503022361 1.3951538295963 0.200337237472961 0.326291837270318 -6.3506762580847 0.326291837270318 0.029417667630082 scaffold_1 1651966 1651971 + 0
scaffold_1_1657519_1657520_+ 1.38777878078145e-17 1.38777878078145e-17 1.38777878078145e-17 13.9858047115059 15.6727286003802 12.3813418328037 12.9636201920913 14.6646684157626 -0.113390181996689 2.29070567400597 -0.78758977445411 0.453549074038994 0.584929942606927 -6.82470701619295 0.584929942606927 0.0235054192436924 scaffold_1 1657519 1657520 + 0
scaffold_1_1659771_1659805_+ 6.46106395438419 6.53912442907718 0.0279153423266711 15.7382891009516 16.5560191441217 5.59844264600442 11.9649892454811 6.97749483475495 -0.952800175346524 2.99175836576844 -2.66894574849935 0.028308885641777 0.0841942262806093 -4.16939800895736 0.0841942262806093 0.0317548144601823 scaffold_1 1659771 1659805 + 0
scaffold_1_1662833_1662838_+ 21.2868039949764 22.0934119557282 9.64891801389823 86.1717244893337 41.617983215467 61.4286403804931 41.6563812750206 48.0520695582843 -0.229029838603472 5.38381525228143 -0.587575516826088 0.572960969405611 0.688375584645663 -7.17215102239153 0.688375584645663 0.0555739240599343 scaffold_1 1662833 1662838 + 0
scaffold_1_1668802_1668803_+ 0.00855209414113234 0.00603903447888965 5.53874458501653 16.873391599771 14.7909603389496 0 5.02146474646783 0 -3.81594102598955 1.39122224324759 -3.47183879770627 0.00836799154359191 0.0382737331339455 -2.3088801520977 0.0382737331339455 0.0366702190378045 scaffold_1 1668802 1668803 + 0
scaffold_1_1674376_1674380_+ 48.377855361653 41.6411352212059 42.7793351062057 49.4860913163271 45.144035327413 54.7231197918043 63.6359231986116 58.1138411961627 0.346857241151122 5.90847404269961 2.76910320535021 0.0242374994680482 0.0762697831215858 -4.34965524792482 0.0762697831215858 0.0153829931170868 scaffold_1 1674376 1674380 + 0
scaffold_1_1686579_1686580_+ 1.38777878078145e-17 1.38777878078145e-17 1.38777878078145e-17 9.75111693365981 8.05809635368162 5.81985247633347 6.76277670409224 5.96188499708218 -0.451866600228725 1.7195569271523 -2.1817915500933 0.0605600728641244 0.141490788766875 -4.6767196874491 0.141490788766875 0.0257011437946406 scaffold_1 1686579 1686580 + 0
scaffold_1_1688814_1688817_+ 5.32278140195989 7.50621527808874 8.42570848110849 10.8616551479138 12.5822015359877 5.07361184407742 7.41245214280989 7.16142061657305 -0.767320209684351 3.29034763325187 -3.2417780886534 0.0117824747092251 0.0476543413313762 -3.12713666506697 0.0476543413313762 0.0240742289909946 scaffold_1 1688814 1688817 + 0
scaffold_1_1692967_1693004_+ 23.7198494402623 19.6664998907499 22.5664235983785 21.1150666398034 20.750606261584 17.0439905638495 15.2743678449135 18.4146672728184 -0.268336541148694 4.58267976437909 -1.7521694381228 0.117693219730555 0.224762011499045 -5.77175839296395 0.224762011499045 0.0192311202559285 scaffold_1 1692967 1693004 + 0
scaffold_1_1732050_1732066_+ 9.3818395654819 10.6514557306487 13.9129712208026 8.34493255228656 14.8982620342536 12.288158265207 9.44154922674181 9.53652652105882 -0.070902692677715 3.75620451524434 -0.256299811647495 0.804161784573467 0.868492772816038 -7.03404169124071 0.868492772816038 0.0249821424550161 scaffold_1 1732050 1732066 + 0
