logFC AveExpr t P.Value adj.P.Val B
scaffold_161_100360_100416_- 5.14918289946582 5.25602122197628 58.2323020609879 2.81551082411437e-11 1.29856781226453e-10 16.7426257218656
scaffold_3_1187778_1187993_+ 4.80683132321809 5.15353765626925 58.231030249932 2.81597329343119e-11 1.29856781226453e-10 16.7018229265909
scaffold_76_210967_210986_- 5.81598312028984 5.73082528713764 58.2282475631913 2.8169854633137e-11 1.29856781226453e-10 16.7746427698693
scaffold_29_374993_374997_- 5.77813791115296 5.84186070391328 58.2229166056274 2.81892568792655e-11 1.2987738367301e-10 16.7734281015565
scaffold_57_213869_213948_- 5.33200352215159 4.90299819253022 58.2200125737312 2.81998325936389e-11 1.2987738367301e-10 16.75575778686
scaffold_145_254045_254187_- 6.46991660178912 6.31183445798633 58.2048641574586 2.82550720116239e-11 1.30072964870871e-10 16.7694358976185
scaffold_86_388773_388780_- 5.06670389126118 3.2021055864902 58.1967133757581 2.82848449216728e-11 1.30151186551014e-10 16.7306806147197
scaffold_25_215957_215982_+ 9.1738928596266 9.46750714059151 58.1860193172491 2.83239617308173e-11 1.30255273248613e-10 16.7197731385105
scaffold_16_906947_906988_+ 4.36524660011532 3.87592550653426 58.183537569721 2.83330482417439e-11 1.30255273248613e-10 16.6181596703778
scaffold_107_179143_179164_+ 6.3626064757789 6.20870959895714 58.1758236784029 2.83613124712774e-11 1.30326374050098e-10 16.7678066208044
scaffold_15_1443071_1443104_+ 7.57732618568944 7.77814771069486 58.1494561145133 2.84581664275301e-11 1.30712453194199e-10 16.7342181661791
scaffold_9_1122394_1122425_- 6.28894342033541 6.29602603871615 58.1411773978814 2.8488653226803e-11 1.3072593758613e-10 16.7647151475744
scaffold_57_207038_207097_+ 6.85983357865538 6.08175367754535 58.1386338404712 2.84980274337929e-11 1.3072593758613e-10 16.7532382108198
scaffold_10_969115_969121_+ 6.11701620480647 6.73839155728243 58.1382031203228 2.84996151862132e-11 1.3072593758613e-10 16.7658209089711
scaffold_60_67844_67895_- 4.87599346895826 4.94094556403564 58.116758902108 2.85787912433801e-11 1.31030090603935e-10 16.6986448475115
scaffold_87_277979_278058_+ 4.91586492668682 3.04603847345409 58.1103667062841 2.86024405944066e-11 1.3107950160794e-10 16.7033438345146
scaffold_3_1631022_1631046_- 4.19113253128887 3.86513222765015 58.1041890037494 2.86253174410026e-11 1.3112532951045e-10 16.5643211846542
scaffold_3_2792185_2792236_+ 5.39072473760256 4.97885325392773 58.0843338420297 2.86989841607689e-11 1.31403667135391e-10 16.7435496664425
scaffold_25_1170184_1170189_+ 4.37091801225596 4.99284561528782 58.0713411706267 2.87473058395469e-11 1.31565759714205e-10 16.6071941321839
scaffold_6_1142921_1142929_+ 6.92756107758892 8.20956944074476 58.0644614165063 2.87729299755641e-11 1.3162387508588e-10 16.7429243318334
scaffold_61_434264_434281_- 5.26837619355627 5.41826993077188 58.0541147364865 2.8811515641101e-11 1.31686621159031e-10 16.7320692020746
scaffold_405_1485_1562_- 4.85767527455093 4.7426071727985 58.0538482395569 2.88125102565375e-11 1.31686621159031e-10 16.6890714379593
scaffold_4_2715228_2715255_+ 5.37302906713763 4.96168906284548 58.0360175969004 2.88791459049031e-11 1.31884147822607e-10 16.7370475377671
scaffold_115_79715_79740_+ 7.1032875428266 7.53666313701671 58.0344339221475 2.88850727565252e-11 1.31884147822607e-10 16.7345243914392
scaffold_15_853118_853172_+ 6.31370244263458 6.58013740397147 58.0318936502488 2.88945825191236e-11 1.31884147822607e-10 16.7516591245695
scaffold_90_452427_452560_+ 8.54878899283725 8.3792129430718 58.0142751338509 2.89606368591786e-11 1.3212641807214e-10 16.7049495183101
scaffold_15_1467914_1467985_+ 5.80712274041531 5.53657176310153 58.0101245351764 2.89762229247887e-11 1.32138324246808e-10 16.7491052623771
scaffold_23_584375_584400_- 6.13311885789861 6.11874854284404 57.987060790378 2.90630036766992e-11 1.32424490432488e-10 16.7480761147888
