mat_females_1 mat_females_2 mat_females_3 mat_males_1 mat_males_2 pE_females_1 pE_females_2 pE_females_3 logFC AveExpr t P.Value adj.P.Val B FDR tw_dis chr start end strand de
scaffold_2_3532021_3532048_- 33.6479423526561 35.0315163157043 32.9926043210929 18.7236608676758 11.8518549783223 23.0584856076321 19.1968246638163 21.7083075281352 -0.742114760740478 4.76754022881547 -4.08639934400867 0.00397757245830937 0.0163915905880066 -2.43913302099253 0.0163915905880066 0.019444269884639 scaffold_2 3532021 3532048 - 0
scaffold_2_3536578_3536597_- 5.19761852876341 6.10174947758427 0.0193005939021009 7.43598135963136 0.00413324277007288 5.31108234826134 5.28663996881423 5.64079302170334 -0.908537309456881 1.94476240183964 -0.677855177718186 0.518131370763387 0.617958743087792 -5.49029127712824 0.617958743087792 0.0435271488573215 scaffold_2 3536578 3536597 - 0
scaffold_2_3542078_3542086_- 66.7305200923568 62.0523000741443 50.7410139874336 49.7679907897674 22.3784023420498 81.5186334840723 44.8748285242185 56.9063652679504 -0.736244811553671 5.89962727254082 -2.2082318853432 0.0602746130652991 0.121242318177965 -5.44220928278166 0.121242318177965 0.0509559815378104 scaffold_2 3542078 3542086 - 0
scaffold_2_3543081_3543156_- 41.94520183432 34.3608134102457 35.8231163415114 14.2880883260887 22.7998057873511 45.502458371928 19.9184650573951 29.3895712166966 -0.782016657540207 5.06658796068386 -2.36884160806721 0.0472035116879711 0.101583965895237 -5.09111072062614 0.101583965895237 0.03894003836521 scaffold_2 3543081 3543156 - 0
scaffold_2_3543427_3543458_- 29.1431682436347 34.8868146964006 25.66099075028 22.4537561803935 29.4444174889013 45.6023990924887 27.8165783281894 28.5233729487852 -0.195253887385724 5.12368855484356 -0.838557061180961 0.427515706953147 0.533700189273495 -7.1375569376892 0.533700189273495 0.0281169221903434 scaffold_2 3543427 3543458 - 0
scaffold_2_3543858_3543985_- 1232.3930379514 1342.52477330267 1256.76216312868 753.349993661486 709.100168781235 1392.22019743821 1076.50146495347 1415.98618313987 -0.724745188310965 10.3223277166212 -5.15887663403157 0.00104315834490851 0.00693373461240426 -1.12057509888916 0.00693373461240426 0.0157323296652541 scaffold_2 3543858 3543985 - 1
scaffold_2_3552316_3552354_- 20.279817043855 18.0649940411452 21.1035720756849 13.0559896739957 12.5111242505493 12.7459139019149 13.264318350421 14.8763401988784 -0.263525330349001 4.19369613926036 -1.933746449141 0.0914484052389551 0.16170367592515 -5.55469479643578 0.16170367592515 0.020339767635515 scaffold_2 3552316 3552354 - 0
scaffold_2_3559634_3559652_- 6.68599126398197 5.70827168394626 8.75026479369463 0 0 0 5.30626191094154 0 -2.46600736872702 1.09780780894262 -2.00406468089362 0.0822112031388928 0.1502704508281 -4.01382342100336 0.1502704508281 0.0334268037384689 scaffold_2 3559634 3559652 - 0
scaffold_2_3565663_3565665_- 66.990597409778 79.4245279989031 65.614212476259 61.8032110768453 37.8742125023135 24.4199634606137 37.9578298332065 33.8493658465627 0.11967688481679 5.7852387519538 0.544859463905023 0.601597924787163 0.690142724557192 -7.41971783340389 0.690142724557192 0.0279875904953834 scaffold_2 3565663 3565665 - 0
scaffold_2_3569172_3569193_- 13.1426086188215 16.5622575465005 15.3612108645541 8.15942903419091 7.86112102731373 10.0929597045612 9.73957599794227 9.91244719980486 -0.491310826203339 3.72223985369189 -2.16528388310609 0.0643467482720139 0.12688670365103 -4.70716400581289 0.12688670365103 0.0220266042409803 scaffold_2 3569172 3569193 - 0
scaffold_2_3667922_3667924_- 7.14533131353514 6.11217338537977 5.94364246520569 7.53460193067343 6.42270081095356 0 0 0 2.09984436402904 1.58843263377344 5.46701932650386 0.0007319794841453 0.00558751655701019 -0.034455203377683 0.00558751655701019 0.0267906983147021 scaffold_2 3667922 3667924 - 1
scaffold_2_3668195_3668243_- 129.701199119347 148.13695813768 137.318922796837 104.562614503312 112.700892968624 89.5421647049427 115.225558873625 131.476775554826 -0.103196937374176 7.11071961850759 -0.694809459713944 0.508028038238365 0.608474419357947 -7.31137471471854 0.608474419357947 0.0186079689838895 scaffold_2 3668195 3668243 - 0
scaffold_2_3675993_3676075_- 36.7612180324585 38.4287898750964 40.4230734987584 24.7333595105396 23.0292888527065 30.060390571778 37.3045309313446 31.2722363286728 -0.479744620276732 5.23053373630269 -4.38606601518317 0.00269039122995186 0.0127188351240171 -2.13061714881346 0.0127188351240171 0.0171929687051577 scaffold_2 3675993 3676075 - 0
scaffold_2_3685470_3685521_- 50.5939653357272 57.4320535519419 51.7488140514975 16.9395413891775 19.3727339692556 23.0437727928896 32.2960312786442 28.031811434707 -0.975627053613647 5.21408555004287 -6.78888210551434 0.000183539204432792 0.00231364352340906 0.833013882069084 0.00231364352340906 0.0182333702206472 scaffold_2 3685470 3685521 - 1
scaffold_20_176791_176929_+ 201.171509068806 187.799903506605 200.077643085035 202.644866131497 155.556517632277 194.321987989678 210.236955068845 159.442378160116 -0.0245603534115562 7.75869472394439 -0.174192641746395 0.866302534693334 0.905611201189017 -7.53515894221233 0.905611201189017 0.0183419896285408 scaffold_20 176791 176929 + 0
scaffold_20_180097_180173_+ 13.3251314063927 0.0125989522681391 8.28525425201547 6.53079007370358 5.31572899166336 7.96653371528694 11.0504141831441 5.79574207762486 0.226263619376088 2.77147148054178 0.257290381170968 0.803840368289672 0.857130639869637 -6.25916624792744 0.857130639869637 0.063790628641394 scaffold_20 180097 180173 + 0
scaffold_20_237481_237489_+ 14.0659596867196 13.0394729077383 15.2604506711687 15.6780526717244 20.4779096924339 18.9127064219604 21.8125675786359 13.6514954353642 0.255877229199118 4.27542843109791 1.39058064756505 0.204041849604614 0.300254068572801 -6.43722726736759 0.300254068572801 0.0230804674116524 scaffold_20 237481 237489 + 0
scaffold_20_250706_250749_+ 15.3839980632868 13.3123439174411 15.9210296911587 26.2511224492763 20.0432501017529 197.816596682162 196.480742873903 240.866387707071 -1.19561121750575 5.71203724245778 -7.57364654452611 8.84859515323929e-05 0.00147790609457632 1.6165533155119 0.00147790609457632 0.0195188145039012 scaffold_20 250706 250749 + 1
scaffold_20_258151_258172_+ 0 0 0 0 0 20.4021738491899 15.5751100081791 20.5184518583878 -2.5657134812992 1.18055078786089 -2.1635633321085 0.0645154643317773 0.127047181065652 -3.83885313050945 0.127047181065652 0.0263107439967167 scaffold_20 258151 258172 + 0
scaffold_20_318754_318851_+ 781.398939992534 563.420383736253 1077.56733950291 464.77365185727 989.054903492949 798.088515448053 989.064876595306 805.735147044494 -0.187985020215706 9.81178310658187 -0.595023826377974 0.569259690029225 0.662942752009104 -7.33345228777776 0.662942752009104 0.0697740396796939 scaffold_20 318754 318851 + 0
scaffold_20_352583_352587_+ 0 0 0 14.7900566320934 23.4640168154286 6.91386139130281 7.06086467275991 0 4.02646123668133 1.49709922119289 4.38452677305476 0.0026957076746997 0.0127380005807272 -1.20051425647661 0.0127380005807272 0.0418737418582027 scaffold_20 352583 352587 + 0
scaffold_20_360889_360916_+ 22.2809536296506 15.4871733482457 16.2247940832763 10.139728697316 20.4727334537564 9.56138185149677 10.3930772995336 8.53935304911066 0.22791505583756 3.99244812005341 0.805192059558514 0.445370158987327 0.55025531775879 -6.9062187070721 0.55025531775879 0.0282191724708594 scaffold_20 360889 360916 + 0
scaffold_20_385571_385576_+ 11.2834174762304 13.987803781581 17.6923803583882 0 0 0 0 5.67177488115805 -2.95106935712857 1.47313803274218 -1.93611767039426 0.0911211110006074 0.161427674551006 -4.08896294381022 0.161427674551006 0.0335674805760534 scaffold_20 385571 385576 + 0
scaffold_20_403581_403631_+ 22.6150451514661 21.0526884430882 25.5256098947233 19.8351005867184 19.1537652913335 17.2077576225995 19.298843559116 18.4595352914654 0.0116828929530968 4.57668118686687 0.104159923491873 0.919761144971599 0.945003303324165 -7.44262196026571 0.945003303324165 0.0191398596696662 scaffold_20 403581 403631 + 0
scaffold_20_408200_408283_+ 11.3461857912173 11.2714006473216 11.4987475207425 11.790167083577 14.8328655453928 14.4351584770921 23.2026661338278 21.8874941867862 -0.0824816508675799 4.10382011380866 -0.380981241589145 0.713732850295765 0.784874904380322 -7.17780160952103 0.784874904380322 0.0237617009214644 scaffold_20 408200 408283 + 0
scaffold_20_408448_408571_+ 11.8200810299666 9.38121215879233 18.8041641928182 12.3833292135843 31.6485422273362 23.3587123028542 34.0565031020641 33.1708591334442 0.106770094537503 4.53377791585125 0.292260953877342 0.777971666852791 0.836898952415167 -7.37624333287649 0.836898952415167 0.0482479241039871 scaffold_20 408448 408571 + 0
scaffold_20_423372_423373_+ 5.64299375613556 0.00382647965259864 0.0101776782952219 14.4574159754639 7.64522934508005 11.2700976972852 5.92679176178689 8.71645886143585 1.87717968785873 2.33152319981083 2.78260238415667 0.0252660177800586 0.0645792818911487 -3.42180345888563 0.0645792818911487 0.0383143988788942 scaffold_20 423372 423373 + 0
scaffold_20_428854_428859_+ 226.177509534122 171.519929940976 222.960107852413 247.286927259343 288.505175673773 270.316090084078 158.885646987974 203.565876388951 0.460347583845676 7.98293223347567 2.10354556727168 0.0706833726952465 0.135549676865479 -5.57853987097214 0.135549676865479 0.0334698660784332 scaffold_20 428854 428859 + 0
scaffold_20_467627_467634_+ 32.3288362771957 32.3197248891252 34.5812358377877 15.9518603820034 12.5135082836301 14.234782109628 14.7503712234179 14.8707297909491 -0.537422506848338 4.53875452159153 -4.19302011950038 0.00345570482551821 0.0150382231787402 -2.24833223260037 0.0150382231787402 0.0188811663596957 scaffold_20 467627 467634 + 0
scaffold_20_519350_519375_+ 7.83966514990317 0.0113257288428548 11.166825486171 5.12971427273174 10.1804960655367 12.0042103264255 12.4314854435525 12.1342062455717 0.27189334674504 3.01809777075743 0.386877664507791 0.709542456211993 0.782294373279204 -6.36267721371704 0.782294373279204 0.0434664555689123 scaffold_20 519350 519375 + 0
scaffold_20_522561_522667_+ 29.5823184780466 17.1260136214743 25.7203377413786 42.6958009467913 34.9889827410288 29.6318448041712 38.2306309403601 35.213010189721 0.523221689682751 5.16277490926553 2.60775243515722 0.0328614649721456 0.0783856401525787 -4.82505641087812 0.0783856401525787 0.0231208782176503 scaffold_20 522561 522667 + 0
scaffold_20_525670_525678_+ 126.503046295352 134.694680969201 118.015668852137 25.0023138484925 16.6129309833665 56.9334185282583 82.6866905295473 58.7792752085555 -2.04266546391903 6.18070209361876 -10.3198638387372 1.03557059742783e-05 0.000419702474688982 3.92681270954058 0.000419702474688982 0.0219734368341948 scaffold_20 525670 525678 + 1
scaffold_20_526066_526089_+ 10.0926768295277 8.96091360695557 6.24081192125942 0 0 0 0 0 -1.98427770487004 0.742961606443357 -2.08515466005678 0.0726875153523868 0.13811848644026 -3.92380664261148 0.13811848644026 0.0287115227674086 scaffold_20 526066 526089 + 0
scaffold_20_526217_526257_+ 42.5621426432998 35.9859215150495 31.6944857922382 6.42782583643771 0.00362482194954139 13.8044286216057 24.4269472659844 10.3972001002543 -3.60678468609839 3.86926101776547 -2.19033011897252 0.0619398249210914 0.123545793022189 -3.91152722654732 0.123545793022189 0.0381233608528175 scaffold_20 526217 526257 + 0
scaffold_20_540077_540084_+ 28.7319165559366 22.2745633136516 21.6944807859596 23.8541332864609 22.3648936961689 35.8333024393408 15.6557664673911 20.666103702147 0.070761150076172 4.77298902601959 0.243488179493027 0.81412432794942 0.865007098446259 -7.45232183378702 0.865007098446259 0.034510870414639 scaffold_20 540077 540084 + 0
scaffold_20_548382_548444_+ 88.7310884762258 85.0035363904139 80.8764321223756 83.8875482274793 60.6779937118174 77.7796293203314 73.2941580564646 59.1133900160563 -0.0223509953002043 6.44759607101162 -0.144247080365337 0.889088229245936 0.922168770940144 -7.58029614566272 0.922168770940144 0.0191367334677771 scaffold_20 548382 548444 + 0
scaffold_20_552387_552419_+ 41.7103181328978 31.9200684439733 36.4758758623265 15.6880696223376 16.6061620975095 25.0902116439167 17.715437953077 13.4772246203411 -0.575307907695478 4.75262651612201 -2.51026986977735 0.0380821629284968 0.0875176405102421 -4.83354625031222 0.0875176405102421 0.0239139862261469 scaffold_20 552387 552419 + 0
scaffold_20_558994_559005_+ 37.4087410061035 53.2214145235505 55.1047934380636 47.1795990369317 60.6631838979051 47.8162297163471 50.0169032843991 33.1252126500434 0.320103334491075 5.77933807371016 1.54174375827349 0.164015281107201 0.252367423317412 -6.42398855140043 0.252367423317412 0.027122242377733 scaffold_20 558994 559005 + 0
scaffold_20_580837_580846_+ 322.850280416314 248.24341843329 352.899094855123 159.63060023079 252.403332489056 146.833925498292 117.336788311296 151.630960769621 0.0547776904244301 7.87616938272899 0.252333214783934 0.807529325665736 0.859524524224332 -7.51366172992008 0.859524524224332 0.0344530809638484 scaffold_20 580837 580846 + 0
scaffold_20_585252_585254_+ 52.3135026357304 45.7802135510855 79.1768149175994 43.408114217924 60.1078849240037 25.3844941578724 31.6425521848678 28.7150637437633 0.416389692513592 5.64114139544109 1.89786608229809 0.0965418081388336 0.167362143731315 -5.92133602436513 0.167362143731315 0.0330614987214573 scaffold_20 585252 585254 + 0
scaffold_20_585632_585651_+ 14.9090109530508 8.16106379108418 15.4361883011367 10.0257636889419 15.4948483079009 7.98050484390722 6.12851917970707 0 1.13522031781351 3.10614984631309 1.88003150370664 0.0991742584532757 0.170820614653198 -5.06908512720856 0.170820614653198 0.0394703733579152 scaffold_20 585632 585651 + 0
scaffold_20_625178_625257_+ 57.12229490263 61.1041736811318 63.2292287943046 57.3726272052492 54.8030053700767 49.3873149938017 71.4536600836727 59.4797639663157 -0.0112456763453306 6.09467226105565 -0.0857463200406185 0.933902404298004 0.95490794085416 -7.58971946537947 0.95490794085416 0.0178016660296636 scaffold_20 625178 625257 + 0
scaffold_20_642069_642106_+ 45.7704242124202 46.9819648630491 46.0885503008772 21.3469300132579 18.6017505418544 26.1279200651788 31.2679255499995 31.1141451647821 -0.788722641140281 5.20797539547824 -6.86461277114654 0.000170593245228104 0.00222426506550292 0.896495988198614 0.00222426506550292 0.0167274283460711 scaffold_20 642069 642106 + 1
scaffold_20_659269_659309_+ 245.537568740523 246.17859010415 218.391853877721 448.692222464428 363.026020555835 282.613758764427 250.104428754972 265.277700155476 0.770574101516406 8.34483917498751 6.13503730894171 0.000354403243966897 0.00346939318396556 0.0468603251305924 0.00346939318396556 0.0138707709739383 scaffold_20 659269 659309 + 1
scaffold_20_666866_666911_+ 23.1676238876782 24.1746013138637 29.944554236535 18.0823600751656 15.723112104001 12.6334888871307 18.2833172574905 16.7541464375463 -0.161439397042101 4.50227689341398 -0.950802289004277 0.37119983112286 0.478956903234172 -6.93342638815716 0.478956903234172 0.0213615355301191 scaffold_20 666866 666911 + 0
scaffold_20_702263_702268_+ 5.11916847518719 0.0069568144727743 5.7278508009 11.1755088356488 9.85481507062953 0 5.21316165881206 0 2.76653742940565 1.6441065160632 3.55292576158043 0.00824455054085172 0.0278178456452926 -2.2591634223547 0.0278178456452926 0.039351820066319 scaffold_20 702263 702268 + 0
scaffold_20_729213_729233_+ 9.33018263779643 12.62058457801 8.40412581803049 9.91977445114233 8.74760957051915 5.74238148815371 6.87681996596362 0 0.925191929699891 2.85771703820236 1.76209992683458 0.118390962400501 0.194730281073219 -5.09171014514889 0.194730281073219 0.0308884245400637 scaffold_20 729213 729233 + 0
scaffold_20_870058_870077_+ 53.6024399790931 53.0862899225158 39.718836518268 48.6020403680555 37.2048215221537 46.8510917212928 47.5909978117493 48.7161962637445 -0.0898159732694088 5.75848860666123 -0.573670804361118 0.582901958985836 0.674050720912193 -7.40127707523029 0.674050720912193 0.0189039613316574 scaffold_20 870058 870077 + 0
scaffold_20_895913_895929_+ 6.04716686526733 0.00749017552324394 5.73160680648906 0 0 5.20221669304259 6.02912487430698 7.01294498947908 -3.00208719026817 1.51136308636734 -1.95513741855067 0.088536615315602 0.158336556684014 -4.07349128302973 0.158336556684014 0.0327382718910455 scaffold_20 895913 895929 + 0
scaffold_20_896028_896047_+ 66.134316726371 70.3369804006855 70.8676350877809 46.8507124596605 32.7780373680421 94.589495935257 53.5042281383149 62.197239155766 -0.71530636318139 6.11118438687692 -3.04910996511637 0.0170156384093358 0.0483050588018586 -4.16267201281153 0.0483050588018586 0.0320559255156896 scaffold_20 896028 896047 + 0
scaffold_20_901182_901187_+ 43.1851380625562 39.240207197197 30.573296403373 48.7368261477201 32.8895420235709 49.2200643790144 30.4179768665815 25.2614632591667 0.25999955445784 5.4105930291414 0.95110722716739 0.37105471312159 0.478891019482529 -7.09022236693487 0.478891019482529 0.0378634169055713 scaffold_20 901182 901187 + 0
scaffold_20_903892_903897_+ 55.2320707778246 33.2942410567216 60.5508815569462 25.9229646776888 65.0767654258211 41.2466549338867 28.9408622282459 20.4731224778567 0.220455009359585 5.47990290545115 0.55263615926313 0.596519343387273 0.685912423806766 -7.40506809901187 0.685912423806766 0.0773008410205027 scaffold_20 903892 903897 + 0
scaffold_20_905747_905753_+ 59.5777007853856 39.8053275823299 56.4346173384449 41.6594655567209 51.918180146797 28.7892481158924 25.2220691859732 35.0613630954078 0.342810602042714 5.56282582207655 1.72422728317465 0.125277779313426 0.203445014158059 -6.16609021742134 0.203445014158059 0.0243378287439574 scaffold_20 905747 905753 + 0
scaffold_20_907828_907833_+ 31.943355192303 31.6431089266026 37.0203067249032 17.9066976840118 39.1771540024629 43.054283116471 37.3092547716463 13.2696263447021 -0.11475250393322 5.10694869918729 -0.25568096488467 0.805037467765524 0.857948355233525 -7.48418006906926 0.857948355233525 0.0771343203221085 scaffold_20 907828 907833 + 0
scaffold_20_919092_919111_+ 7.22891954198565 7.87483462809423 7.16691951424455 6.52567070149565 6.75349926956636 8.39384400102846 8.07063561155186 7.51651732801451 -0.115883041331212 3.18644514396178 -0.46956367484934 0.651953574928707 0.734060510117096 -6.35728991821147 0.734060510117096 0.0236886080085841 scaffold_20 919092 919111 + 0
scaffold_20_941022_941032_+ 52.8864497427724 43.9948561757775 33.4111871499137 349.82630174385 175.386748147871 131.638156979291 104.717147390433 146.000780163603 1.82983738044825 6.8469200607336 6.2263004472375 0.000322349295281002 0.00330229665376906 0.138261255559531 0.00330229665376906 0.0534488825507952 scaffold_20 941022 941032 + 1
scaffold_20_941823_941874_+ 0 0 0 18.1072213918596 8.09025940875146 0 0 0 4.74637182724489 0.367993889393089 5.0016847370485 0.00125610346596305 0.00775676264032853 -0.561851791467444 0.00775676264032853 0.0384858840643503 scaffold_20 941823 941874 + 1
scaffold_20_942952_942960_+ 37.2407057707405 14.9583940871095 21.1337215500665 188.270508378634 79.7350957421918 111.594030912197 45.0417046726376 84.2749628872117 1.63548390303395 5.98034686499599 3.38918075241407 0.0103960007347676 0.0332273934344439 -3.62641864722001 0.0332273934344439 0.113547456571357 scaffold_20 942952 942960 + 0
scaffold_20_947617_947640_+ 0 0 0 18.4497028033995 19.4845723712621 6.89763546240544 8.43806648577518 12.6685911294828 3.22996089110518 2.12569232642403 7.23029015434503 0.00012084241746222 0.00179245351032601 1.62459095954265 0.00179245351032601 0.0267539340365889 scaffold_20 947617 947640 + 1
scaffold_20_949976_949981_+ 15.6999595134712 18.1905149290665 14.7152470897292 73.0534504806104 78.9344800762859 40.2497471994805 40.6154900190051 69.9716639272428 1.50364008201367 5.39271018542583 6.60641286788377 0.000219469718289044 0.00258066990916551 0.551115323436514 0.00258066990916551 0.0322023191506374 scaffold_20 949976 949981 + 1
scaffold_20_951868_951910_+ 2020.44133853022 2103.33367779472 1552.18239830671 6073.24600089617 4191.93731050358 2841.98297808162 3290.34062412891 4167.09756834279 1.08468652316394 11.7517657702311 5.07383934155966 0.00115294031559467 0.0073389405045606 -1.21752448462159 0.0073389405045606 0.036072895650962 scaffold_20 951868 951910 + 1
scaffold_20_979202_979204_+ 17.7951124073316 19.1428089769173 16.2229181038921 21.7336512810213 15.3938843228182 14.7763067293271 9.36054607495181 11.4484641806437 0.428006252400776 4.17997077615276 2.21717347244195 0.0594596664364683 0.120063014737767 -5.24983479223529 0.120063014737767 0.0230122158180541 scaffold_20 979202 979204 + 0
scaffold_20_1017635_1017695_+ 45.6858256142162 44.4025313967604 41.950756917597 29.8903758129725 23.807053420222 26.2424032633984 24.3014245153253 26.8388838943317 -0.246647141328598 5.21367247409561 -2.0163139613367 0.080697897421016 0.148257633568609 -5.68829653297178 0.148257633568609 0.0170679248620593 scaffold_20 1017635 1017695 + 0
scaffold_20_1028683_1028693_+ 127.841117887586 149.359566042059 143.247412670616 310.307059431114 358.142036361615 206.639179232119 248.46666915302 182.177172258936 1.03966924877962 7.86781663360879 7.9110089141108 6.58497596350807e-05 0.00123489521614001 1.88045390002281 0.00123489521614001 0.0181934503267656 scaffold_20 1028683 1028693 + 1
scaffold_20_1046772_1046799_+ 9.48637206863381 12.3510335269128 9.43480796502162 9.16445757456901 8.63630322662267 12.3325343372633 9.74065709318008 6.81983086126769 -0.0558683857824902 3.53755204456245 -0.210404963811874 0.838929041907221 0.884990617812207 -6.79136347238286 0.884990617812207 0.0246721683013712 scaffold_20 1046772 1046799 + 0
scaffold_20_1051612_1051682_+ 99.3869347152363 102.654055902699 100.091636547232 53.61227929593 47.7192011733093 70.8675339088821 68.3729673693254 64.4297342497067 -0.619237657757556 6.40324980769 -6.66638664417675 0.000206861576210766 0.00248111930448922 0.58888889367832 0.00248111930448922 0.0127290928278404 scaffold_20 1051612 1051682 + 1
scaffold_20_1084140_1084267_+ 11.4206571753489 10.7283912711438 10.4665520587311 9.54267612302647 8.52605156915568 13.1841838535813 8.34277599001532 8.36484407454557 -0.0905181644356685 3.5873571430773 -0.37253936700537 0.719750413263378 0.789904640334202 -6.76453055166922 0.789904640334202 0.0238943188028696 scaffold_20 1084140 1084267 + 0
scaffold_20_1107755_1107797_+ 43.1124121132111 38.1584516762262 35.4555753587806 12.3118871976261 8.9709152407633 19.1147008407347 26.7296865248738 22.0456464054609 -1.36022491070373 4.74670289416112 -6.04938764028814 0.00038773151515274 0.00367280931981428 0.311573127028541 0.00367280931981428 0.0202719632588254 scaffold_20 1107755 1107797 + 1
scaffold_20_1111060_1111066_+ 12.8968410947689 9.784841104689 14.2166864036143 34.4091092146241 28.1245968610903 7.11234122046635 9.46459823835951 9.74762048331182 1.63478832997544 4.02028368203441 9.39908849478748 2.00093258097935e-05 0.000608810360411663 3.33394714506831 0.000608810360411663 0.0229472507884798 scaffold_20 1111060 1111066 + 1
scaffold_20_1113464_1113465_+ 0 0 0 10.5419754534679 11.0709305354449 0 0 0 4.57931105843966 0.328051864085651 10.690792611886 8.05830843020532e-06 0.000374666090368932 2.89240816391166 0.000374666090368932 0.0287708299885327 scaffold_20 1113464 1113465 + 1
scaffold_20_1121814_1121877_+ 34.2066473472929 40.4624128483094 42.1126711349953 19.4598715867201 18.26848326683 26.1354698761661 27.5567950668516 24.2629976521805 -0.651967891231415 5.02761205910803 -5.42160778099352 0.000770586405598573 0.00574022045955396 -0.732718357745038 0.00574022045955396 0.0179656734151458 scaffold_20 1121814 1121877 + 1
scaffold_20_1147175_1147177_+ 16.9532283888807 23.8879467313421 18.2953648069494 12.3111303439069 9.19213676898113 8.7090907737275 10.2072693239289 9.22782239849437 -0.249403532756867 3.92922919614266 -1.08511090522927 0.311364856645431 0.417957861220725 -6.41964609586115 0.417957861220725 0.0231571355938422 scaffold_20 1147175 1147177 + 0
scaffold_20_1184535_1184612_+ 66.213113956676 73.7278277074787 69.0855150546018 49.476421023783 40.1928137159831 54.0789853579265 48.1392241105506 56.4153880968215 -0.354403322031945 6.0248017328656 -2.82869526979415 0.0235844954706911 0.0613594576847337 -4.51009061855419 0.0613594576847337 0.0153160706607714 scaffold_20 1184535 1184612 + 0
scaffold_20_1218902_1218908_+ 13.6649720728918 10.5949872056569 10.2847514076692 17.4647493085945 11.850947841514 7.65979179772526 6.87347812175098 0 1.37204418988052 3.12661625487005 2.69575102170878 0.0287812901518073 0.0710772709989843 -3.889250217233 0.0710772709989843 0.033120391015599 scaffold_20 1218902 1218908 + 0
scaffold_20_1238446_1238451_+ 0.00611940006595724 0.00348887656086949 5.14264505713421 7.90939786134449 7.30787084105688 0 0 0 3.52271936007386 0.642467648549056 5.33215950376824 0.000853379883630074 0.00610250516503163 -0.255697808265797 0.00610250516503163 0.0340618891368481 scaffold_20 1238446 1238451 + 1
scaffold_20_1293609_1293661_+ 181.983826028959 191.455017131987 172.674355162128 133.073695702975 125.215323038533 153.198239938499 185.844804431898 136.712603336651 -0.304516766007517 7.5104660551405 -2.55404638333542 0.035639872918172 0.0831779780021481 -4.91357295515595 0.0831779780021481 0.0157438193968999 scaffold_20 1293609 1293661 + 0
scaffold_20_1295327_1295405_+ 78.6350776753435 78.620265499321 75.2168843471095 44.1881812541003 43.7310989890839 38.6666097400772 50.6729008250198 35.3600187291403 -0.273207643444196 5.94333376500185 -2.15903459990048 0.0649616517675065 0.127476690050463 -5.53564284704428 0.127476690050463 0.0167674049248485 scaffold_20 1295327 1295405 + 0
scaffold_20_1302799_1302868_+ 22.0732381164377 24.9806564829175 21.9678619230028 26.1279950737006 19.0474952759358 21.5666004226887 22.3595127656158 20.8483655174519 0.0869240149406512 4.7105384271139 0.628043810220188 0.548531378610462 0.645222944252089 -7.26017157236963 0.645222944252089 0.0196213347404009 scaffold_20 1302799 1302868 + 0
scaffold_20_1310237_1310278_+ 0.00617216698489143 5.1447702862116 0.00935927060212027 9.92089731469232 8.41579251915678 5.95705344091646 5.75965492211858 0 2.53227589490403 1.62639557551345 3.09159325201296 0.015987576920471 0.0458724981068346 -2.87999533674222 0.0458724981068346 0.0411640672053509 scaffold_20 1310237 1310278 + 0
scaffold_20_1331249_1331256_+ 13.2007751460081 10.7300324124714 10.2838929144618 17.0881401198172 11.5188127082033 5.53120959331997 5.57426290683461 0 1.46211438648238 3.02451497544414 3.00685118667676 0.018107500257721 0.0504345391478045 -3.36147979289519 0.0504345391478045 0.0295020103603763 scaffold_20 1331249 1331256 + 0
scaffold_20_1345142_1345231_+ 133.488671846811 130.626287797216 120.746641762397 89.7699918434372 78.718918281414 66.2750640634071 95.9414892481704 90.9465156550319 -0.212384374188312 6.82544949178167 -1.42982680714339 0.192891100109868 0.287207204623306 -6.56410483965706 0.287207204623306 0.0182278605109643 scaffold_20 1345142 1345231 + 0
scaffold_20_1362245_1362269_+ 9.17525290028864 11.2670809184932 9.71210294143732 5.77447429056305 5.42557189996715 6.26437474685041 7.79420811004063 7.69324909387318 -0.481253716741107 3.23147607515839 -1.58557893470103 0.153815319514471 0.239568889356968 -5.17231513329229 0.239568889356968 0.0237599629529361 scaffold_20 1362245 1362269 + 0
scaffold_20_1409666_1409671_+ 85.0394240666819 51.890849651071 62.2188690109578 129.583185205409 96.7696067173089 210.629975234173 96.9079876661689 117.563005541323 0.344834392122507 6.81866285984669 1.08117953580089 0.313001387679905 0.41965676507498 -6.96311582868415 0.41965676507498 0.0633800744348435 scaffold_20 1409666 1409671 + 0
scaffold_20_1416445_1416449_+ 14.8463530423047 15.4807608111476 16.394175998724 0 0 8.07036879964842 10.3013718916722 9.05730077570836 -4.56140698916353 2.67472684735524 -5.83086030816176 0.000489656227901459 0.00430956730226496 -0.63690911987285 0.00430956730226496 0.0229837926531717 scaffold_20 1416445 1416449 + 1
scaffold_20_1418077_1418126_+ 15.2261619934315 14.5291855348411 13.0173837747102 19.3477970812381 13.511620557629 12.5329136009557 14.7539766818552 13.5014228078525 0.295701045210426 4.10145273905342 1.8572112094492 0.102643375201599 0.1749025250465 -5.76675241404514 0.1749025250465 0.0219813278904584 scaffold_20 1418077 1418126 + 0
