"logFC" "AveExpr" "t" "P.Value" "adj.P.Val" "B"
"scaffold_42_837990_838191_+" 4.3355039994074 3.78550874239993 16.4538403395402 4.44842152791128e-11 2.4240008944571e-10 15.7454432997487
"scaffold_1_686391_686768_-" 3.52502768755514 3.31618133352082 16.4505549748651 4.46123098164091e-11 2.4306752202034e-10 15.7801682198071
"scaffold_4_1923303_1924725_+" 3.25443936082889 2.49383036851478 16.4489454347776 4.46752078701558e-11 2.43379612244734e-10 15.7894923390959
"scaffold_4_2335124_2335275_-" 3.7346506014666 2.51001010658136 16.4461693977049 4.47839121213875e-11 2.43941133589544e-10 15.7671665012519
"scaffold_83_261388_262180_+" 2.97312927232332 3.12427895060395 16.442787069227 4.49167375175608e-11 2.44633886824116e-10 15.7933383183299
"scaffold_2_3462538_3462766_-" 3.19266620766396 3.73002550781169 16.4420841252088 4.49443949110217e-11 2.44753752377442e-10 15.7860870968172
"scaffold_4_1857250_1857876_+" 3.15174842266852 3.70491922088337 16.4393444910188 4.50523588650306e-11 2.4531085838712e-10 15.7842646154578
"scaffold_375_4243_4273_-" 3.22003411753151 3.12045644694543 16.438566338192 4.50830746650653e-11 2.45447259730915e-10 15.7816084640557
"scaffold_17_1297368_1297461_+" 3.56749384436944 1.21173785618307 16.4290457588952 4.54606844733129e-11 2.47471995915411e-10 15.7579838830827
"scaffold_58_289660_290093_-" 3.2794725254778 2.6471258983186 16.4251935172574 4.56144276290034e-11 2.4827772505706e-10 15.7669543583581
"scaffold_32_728114_728781_-" 3.06984896999692 3.00539180641745 16.419271719091 4.58518452154744e-11 2.49538631554534e-10 15.7693572065662
"scaffold_23_575687_575866_-" 4.11067659334155 4.44553973582117 16.4176873647249 4.59155877681794e-11 2.49854151675978e-10 15.7258923544959
"scaffold_47_628665_629018_+" 3.11818741198791 3.27478424767457 16.4172804533344 4.59319740262505e-11 2.49911931013604e-10 15.7662315051839
"scaffold_5_1785599_1785989_+" 3.10288304896712 2.54414545956294 16.409735850194 4.62369223048277e-11 2.51539539901929e-10 15.7605898184618
"scaffold_42_923553_924166_-" 5.19826706347543 4.70945811480894 16.4094307779877 4.62492982996239e-11 2.51575279112305e-10 15.6688750381511
"scaffold_61_647469_647519_+" 4.30046596686066 3.79942921268609 16.4073121098238 4.63353443775543e-11 2.52011690999488e-10 15.7071154162648
"scaffold_163_151228_151501_-" 4.15756380001674 4.04105522940837 16.4048663197236 4.64348875158205e-11 2.52521392809143e-10 15.709790715822
"scaffold_17_905888_908072_-" 4.3877255167623 4.42081317832352 16.4031144358428 4.65063284704684e-11 2.52878161058172e-10 15.6996829692749
"scaffold_4_1308309_1308555_-" 3.10766298369421 3.59945717653219 16.4000289978307 4.66324352168395e-11 2.53532047710477e-10 15.7510436399599
"scaffold_121_203475_203620_-" 4.14558784699975 4.11057929638883 16.392124374953 4.69571703417792e-11 2.55265541057456e-10 15.6984462026474
"scaffold_61_66785_67336_+" 4.54333902655452 5.71347184310363 16.3888115743873 4.70939794500276e-11 2.55977136325667e-10 15.679895458326
"scaffold_7_2187805_2188069_-" 3.45839444564287 3.40557650877935 16.3863119576567 4.71974867163171e-11 2.56507565161961e-10 15.724814320334
"scaffold_291_76232_76369_-" 3.23565985124897 3.49248907627722 16.3859162121273 4.72138963955026e-11 2.56564564810178e-10 15.7343698101309
"scaffold_16_1100500_1100773_-" 3.1187974525032 3.32273572572878 16.385029003275 4.72507067467588e-11 2.56732395348642e-10 15.7376024214456
"scaffold_63_381838_382425_+" 3.08154915531965 3.38749393117871 16.3794847096837 4.74814316117488e-11 2.57953668465283e-10 15.734627511055
"scaffold_21_713933_715094_-" 3.0888838303331 3.44658367197682 16.3652073865303 4.80811079272236e-11 2.61161465501958e-10 15.7208128633828
"scaffold_11_128550_129054_+" 3.25133675181735 4.47312877655606 16.3651402859023 4.80839452132466e-11 2.61161465501958e-10 15.7143870912413
"scaffold_120_355405_355743_+" 3.16483346141351 2.41798602009323 16.3637154829659 4.81442336570928e-11 2.61456137807371e-10 15.7169907397009
"scaffold_3_573313_573407_+" 3.19649192346138 2.16805262344624 16.3618433044548 4.82235742696889e-11 2.61854189598764e-10 15.7145440282836
"scaffold_16_601846_602380_-" 4.16027775325874 3.10522185937507 16.3611880158357 4.82513774041779e-11 2.61972327996668e-10 15.670076705046
"scaffold_25_184926_185489_-" 3.75366931265379 4.41231031362055 16.3593187320701 4.83307825708965e-11 2.62370565802113e-10 15.687999354024
"scaffold_25_796882_796940_-" 3.25876470878966 3.53182205579973 16.3586041398159 4.83611743549746e-11 2.62502661000204e-10 15.7093701335702
"scaffold_5_1086861_1087268_-" 3.07991175255477 5.00477995922743 16.3569140680219 4.8433134355497e-11 2.62860325577635e-10 15.7137790191915
"scaffold_11_1920354_1920709_+" 3.41615836062667 3.1099303856877 16.3566203621441 4.84456513847304e-11 2.62895327141136e-10 15.7000374618629
"scaffold_2_105796_106201_+" 3.0711690547226 5.2249549105732 16.3563014033728 4.84592485239056e-11 2.62936180531839e-10 15.7140318898962
"scaffold_131_1537_2023_-" 3.05297678362915 3.02967307702888 16.3496797479946 4.87424459579339e-11 2.64439671121142e-10 15.708418998216
"scaffold_3_848328_848742_+" 5.41156825715042 6.13795323181198 16.3449033118193 4.89478177877928e-11 2.65520615183913e-10 15.5994476460596
"scaffold_72_200191_200263_-" 3.69267516536038 4.0940564810512 16.3443037204488 4.89736632201649e-11 2.6562755792149e-10 15.6788738114076
"scaffold_7_756840_757079_-" 3.60166160466012 3.02565277489613 16.3439833438244 4.89874790225718e-11 2.65669234714225e-10 15.6808576615426
"scaffold_87_473469_473527_+" 3.56525498249733 3.64366131867513 16.3415042382749 4.90945271523417e-11 2.66216455995289e-10 15.6798923141637
"scaffold_958_8756_8839_+" 4.71390111265687 6.32665845777186 16.3380506539311 4.9244067887643e-11 2.66993928832439e-10 15.6254316468238
"scaffold_51_78136_78540_+" 3.68275333177163 6.83659440898884 16.3372603422507 4.92783565041957e-11 2.67146405643241e-10 15.6720247669566
"scaffold_163_135557_135853_-" 3.16800369210368 3.59997380775012 16.3312302159068 4.95408174026416e-11 2.68535650542581e-10 15.687532989544
"scaffold_87_180752_181549_-" 3.76307384565082 3.65173486075127 16.3297823830056 4.96040550960952e-11 2.68844794982915e-10 15.6627965574387
"scaffold_90_419108_419306_-" 3.07981108875091 2.99241589276354 16.3244291245406 4.98386177591188e-11 2.70054950432197e-10 15.6856592445204
"scaffold_7_1813664_1813776_-" 3.33457571300809 3.84411239803448 16.3244021012004 4.9839804820566e-11 2.70054950432197e-10 15.6747212366559
"scaffold_213_82174_82309_+" 3.67541012223249 3.86770226381393 16.3237363754828 4.98690578185925e-11 2.70179667256263e-10 15.6597358217937
"scaffold_16_332847_332970_-" 3.55744555841262 3.80493078497359 16.3217517542927 4.99563733896115e-11 2.70618883905765e-10 15.6629753296302
"scaffold_25_530174_531903_-" 3.39208819614437 3.25040877488273 16.3192706280613 5.00657617730121e-11 2.71177546515505e-10 15.6695336995068
"scaffold_91_147667_147891_-" 3.21180013019303 3.48127084874222 16.3190236129718 5.00766661440926e-11 2.7120270466987e-10 15.675882775461
"scaffold_10_1368843_1368938_-" 4.49924065030588 4.53181357942536 16.3185016719682 5.00997152970177e-11 2.71293621417147e-10 15.6159950044897
"scaffold_46_757627_761178_+" 4.0100415878478 4.19950900054391 16.3123171814932 5.03736849072629e-11 2.72743098261943e-10 15.6346572061402
"scaffold_143_92775_93268_+" 3.99981153077536 3.76636667463996 16.3088457224823 5.05281658096094e-11 2.73545334482961e-10 15.6322370166297
"scaffold_87_232538_232587_+" 3.43649611286263 2.37408271180795 16.3060577024644 5.06525979256254e-11 2.74184714858277e-10 15.6539052033856
"scaffold_1_230607_230693_+" 4.21063339640498 4.1375356485787 16.305557982349 5.06749353196306e-11 2.74271361356442e-10 15.6182723044442
"scaffold_20_1011113_1011309_-" 3.14035415279206 3.23448332717005 16.3053366264692 5.06848332298711e-11 2.74290667564002e-10 15.6656276607589
"scaffold_15_1073969_1075155_+" 3.43860781243108 2.48444033455064 16.3046959926796 5.07134906943391e-11 2.7441147718533e-10 15.6541043856498
"scaffold_13_260685_261495_-" 3.071257674856 3.1360986415642 16.3019711539869 5.08355733454493e-11 2.7503771862699e-10 15.6660554529649
"scaffold_10_2005505_2005572_+" 3.32411508110613 1.77594021658933 16.2997496637467 5.09353352125385e-11 2.75543055739598e-10 15.6539569528127
"scaffold_5_118775_119133_-" 4.10655023747135 4.64234567131411 16.2946215417364 5.11664221850849e-11 2.76758602695504e-10 15.6125111316037
"scaffold_1519_7209_8181_-" 4.79198089305187 4.95403092447271 16.2912699464921 5.13180558095901e-11 2.7754413756164e-10 15.5802694423122
"scaffold_74_269789_270138_+" 3.29488799731691 3.6097552726166 16.2903692386724 5.13588871783817e-11 2.77730297789636e-10 15.6460115182384
"scaffold_29_72533_72652_-" 3.70680739294128 1.75016357021544 16.2886051304297 5.14389587165415e-11 2.78128581723808e-10 15.6261865852613
"scaffold_7_1060081_1060618_+" 3.7807410269858 2.11896693850839 16.2873885473243 5.14942557703249e-11 2.78359674936558e-10 15.6216778454815
"scaffold_3_880608_882289_-" 2.99390645733908 2.84847886618177 16.2873821176617 5.14945481839199e-11 2.78359674936558e-10 15.6553502451337
"scaffold_17_835154_835553_-" 2.97312927232332 3.48592771905588 16.286046669233 5.15553210835571e-11 2.78653423311651e-10 15.6544730743257
"scaffold_96_106111_106268_-" 4.9579187868532 4.56671614716822 16.2840900011584 5.1644501784796e-11 2.79100621719854e-10 15.5660610924452
"scaffold_3_2166679_2167056_+" 3.0235491174759 3.48988621581902 16.2830358050982 5.16926176899526e-11 2.79325811179208e-10 15.6501337166557
"scaffold_6_2086549_2086561_+" 3.5369265339661 3.02443174067278 16.2820384819598 5.17381816307378e-11 2.7953715642017e-10 15.6291106461657
"scaffold_94_420461_420737_-" 3.34428233587013 3.36562990231948 16.277850059466 5.19300013024682e-11 2.8051199439368e-10 15.6336621761592
"scaffold_8_919221_919756_+" 3.41883800205637 2.65220838631865 16.2778161232922 5.1931558579876e-11 2.8051199439368e-10 15.6294018040146
"scaffold_10_666470_666620_+" 3.92198173001439 3.75620950444347 16.2756327961105 5.20318523706665e-11 2.81014284987561e-10 15.6052247642808
"scaffold_166_237055_238141_-" 3.79146097577286 3.33975551489363 16.2755095407065 5.20375203908785e-11 2.81014284987561e-10 15.6119903117715
"scaffold_25_284226_284476_+" 3.35577719128853 3.15875598429943 16.2713097907582 5.2231042516061e-11 2.82024195918602e-10 15.6279658228095
"scaffold_19_623946_624270_-" 3.00270429919129 3.61495899331404 16.2665041664404 5.24534214564056e-11 2.83189649597537e-10 15.6360275815567
"scaffold_6_1590270_1590527_+" 3.15848774985017 2.67283741535259 16.2627304930386 5.26287522041814e-11 2.8410083702945e-10 15.626921230031
"scaffold_66_699274_699343_+" 3.47367259156992 3.73914268385288 16.2614979649707 5.26861521891103e-11 2.84375262208222e-10 15.6137056103105
"scaffold_106_229781_230275_+" 2.96776468006383 3.04013456484013 16.259801230264 5.27652795426743e-11 2.8476687860811e-10 15.631712460613
"scaffold_9_1281716_1281776_+" 4.10794567690907 4.97920829811697 16.259088739223 5.27985442496471e-11 2.84910913956933e-10 15.5820855041298
"scaffold_7_602624_602763_-" 3.24113845993811 3.32839102530775 16.2521087560908 5.31256057764861e-11 2.86585082690742e-10 15.6146747306471
"scaffold_56_334569_334749_-" 3.21785133304088 2.20868492288967 16.2520989676772 5.31260659413192e-11 2.86585082690742e-10 15.6160195425215
"scaffold_810_7056_7253_+" 3.42823069694426 3.31515470203097 16.2520442507287 5.31286383273793e-11 2.86585082690742e-10 15.6061852799177
"scaffold_15_247444_247628_+" 4.056317239679 3.97274969524572 16.2512062624393 5.31680508734521e-11 2.8674701493052e-10 15.5774815642711
"scaffold_7_1619209_1619935_+" 3.43021231050134 3.05064725262346 16.2511245664346 5.31718948887918e-11 2.8674701493052e-10 15.6051896844436
"scaffold_72_332287_332299_+" 4.0821803930672 3.1444518055909 16.247748753646 5.33309943731579e-11 2.87569217450086e-10 15.5714156230491
"scaffold_20_907823_907879_+" 4.70775141679628 4.86562933494448 16.2447808533647 5.34712870722688e-11 2.88282639809975e-10 15.5417096655166
"scaffold_24_1016268_1016486_-" 3.07116905472259 3.65527077843933 16.2446684234705 5.34766093374132e-11 2.88282639809975e-10 15.6146135181712
"scaffold_187_38828_39062_-" 4.53150094558479 4.01173135814072 16.2435274104011 5.35306550624430e-11 2.88538089230581e-10 15.5490555048521
"scaffold_1_1180705_1180799_+" 4.03768235458571 3.75694727580182 16.2383971344968 5.37743760059576e-11 2.89815725193945e-10 15.5650443505684
"scaffold_307_5997_6475_-" 2.99354381992893 3.62380162910371 16.2371707122847 5.38328133356948e-11 2.90094585893322e-10 15.6102981980823
"scaffold_46_626870_627340_-" 3.74320551670747 4.0427481304976 16.2359243643114 5.38922692286206e-11 2.90378865389779e-10 15.5771663284616
"scaffold_97_423853_424106_-" 3.29903932321422 2.57256871741975 16.2330089612047 5.40316185098869e-11 2.91093497085223e-10 15.5959766201419
"scaffold_82_536610_537042_+" 3.67285693626294 2.81264991185451 16.2310116318629 5.41273070029765e-11 2.91572759320025e-10 15.5768833976602
"scaffold_2_96801_96989_+" 4.15516101103998 3.42868489953518 16.230358854223 5.41586194412483e-11 2.91705164832363e-10 15.5551720407513
"scaffold_17_490978_491588_-" 3.19151243022644 3.50370605134626 16.2273899851065 5.43012731571473e-11 2.92437161069803e-10 15.5943107332473
"scaffold_53_765487_766210_-" 3.06984896999692 3.34945714301938 16.2217056650163 5.45755189673934e-11 2.93877570815472e-10 15.5935836632741
"scaffold_35_122788_123061_+" 3.13354309313024 3.38173008571542 16.2198132623839 5.46671460473394e-11 2.94334381713313e-10 15.5895026147889
"scaffold_15_638583_640258_+" 3.32543457310309 4.00545059654061 16.2168179172139 5.48125100607186e-11 2.95080369146458e-10 15.5793265829705
"scaffold_46_719860_720115_-" 4.21439554112214 3.50433390878962 16.2126208288728 5.50168858825603e-11 2.96143818828153e-10 15.5337768496344
"scaffold_1_3157601_3157822_+" 3.3096019288977 2.54574773302107 16.2108186197557 5.51048921774703e-11 2.96580690494544e-10 15.574740784787
"scaffold_47_865254_865335_-" 3.20723138443524 2.45918577821437 16.2078299767004 5.52511647851663e-11 2.97331010493369e-10 15.5767892282398
"scaffold_97_302930_303699_+" 3.02919050067268 2.31733365253446 16.2073830260884 5.52730752410055e-11 2.97411979370567e-10 15.5828140540276
"scaffold_13_455881_456039_+" 3.59905421590134 -1.90270740561476 16.2064010731406 5.53212450586931e-11 2.97634206309815e-10 15.559608131666
"scaffold_23_892682_892792_+" 3.32997783620617 3.58266099634375 16.2062084793744 5.53306979991408e-11 2.9764810299364e-10 15.5702457983928
"scaffold_2_943845_944071_-" 3.15680258768099 2.5738397679075 16.2051117084301 5.53845627366525e-11 2.97900877110888e-10 15.576010073102
"scaffold_58_337966_338544_+" 4.1027204632024 3.60209061886859 16.204713448072 5.54041359294755e-11 2.97969165005022e-10 15.5314936241193
"scaffold_29_975804_976114_+" 3.0888838303331 3.27710268162876 16.2035786964229 5.54599455698932e-11 2.98232295117438e-10 15.5766580256312
"scaffold_8_641888_642354_-" 3.67372031623409 -0.728498897973939 16.2009295140382 5.55904709412927e-11 2.988970891043e-10 15.5500264890574
"scaffold_58_577469_577613_+" 3.6075622880946 2.49255494714085 16.195754889184 5.58463672915966e-11 3.00235725186216e-10 15.5481077258862
"scaffold_2_2069138_2069345_-" 3.07082268686417 3.57516207857646 16.1954284205741 5.58625537810866e-11 3.00285484506124e-10 15.5700505964432
"scaffold_1_1573026_1574401_-" 3.52551537746247 3.29009200929957 16.192117264532 5.60270046040261e-11 3.01132117786135e-10 15.5494235891108
"scaffold_3_1968903_1969005_+" 3.41047702012143 2.64999149962154 16.1899560266628 5.61346213214998e-11 3.01673108828492e-10 15.5517296594418
"scaffold_100_118233_118578_+" 3.07702351954174 3.15161960497033 16.1897690693159 5.61439409939234e-11 3.01685772975657e-10 15.5651332806625
"scaffold_3_1129166_1130213_-" 3.49967884011636 3.47214458161151 16.1870515445636 5.62795931681807e-11 3.02377189187078e-10 15.5450233272285
"scaffold_10_430102_430357_+" 3.26974478253878 2.86568816196322 16.1844344070893 5.64105634504597e-11 3.03043282337832e-10 15.552925997124
"scaffold_571_40728_41245_+" 3.04138566204311 2.72018339590662 16.1795502408189 5.66558502207543e-11 3.04323253987652e-10 15.5568716143513
"scaffold_8_2029398_2029812_+" 3.18246977139455 3.30062063342405 16.1772913224425 5.67696779203996e-11 3.04896871895281e-10 15.5497601609248
"scaffold_2_2024750_2024939_+" 3.35407427671587 3.6422570747205 16.173256145704 5.69736170011791e-11 3.05954255105737e-10 15.5387676208526
"scaffold_111_40711_40817_+" 3.16490944812258 3.21723293114256 16.1713686864659 5.70692768301536e-11 3.06429977437506e-10 15.545420770003
"scaffold_12_34225_34332_-" 3.33388872724202 2.33593177642678 16.1711724371773 5.70792328860735e-11 3.06445457747462e-10 15.5379572179073
"scaffold_31_603834_604137_-" 3.10766298369421 3.70261950497798 16.1683152923024 5.72243898242979e-11 3.07186707164853e-10 15.5443198837287
"scaffold_74_398246_398455_+" 3.14856927898389 3.60594481559922 16.1667381241066 5.73046856359287e-11 3.07579634522082e-10 15.5412188785959
"scaffold_42_744718_746036_-" 4.08630473572106 3.48089920240611 16.1649403862181 5.73963569604156e-11 3.08033514389566e-10 15.4979631585109
"scaffold_36_822780_822954_-" 4.17830710454849 3.38904524834311 16.1644753975089 5.74200932943638e-11 3.08122734960565e-10 15.4929946521133
"scaffold_61_477272_477783_+" 3.26965716846929 1.76561491428308 16.1639804612741 5.74453698215372e-11 3.08196221676043e-10 15.5336989931501
"scaffold_828_10378_10909_-" 3.38520269245151 2.91830345223923 16.1639286850252 5.74480147314713e-11 3.08196221676043e-10 15.5290019271998
"scaffold_2_1647482_1648039_-" 3.36227327111161 3.0322367646238 16.162051818816 5.75439789523566e-11 3.08672828041328e-10 15.5291094576163
"scaffold_3_450241_450734_-" 6.99008410531626 6.80368905114459 16.1618343965817 5.75551067594633e-11 3.0869430000749e-10 15.3626032247978
"scaffold_163_238118_238727_+" 3.16827769327749 2.83531890635896 16.1548554189201 5.79135124435755e-11 3.1057814582626e-10 15.5298036875231
"scaffold_28_1044270_1044986_-" 3.27191011647218 3.7816390727754 16.1533940484953 5.79888609811902e-11 3.10943736493941e-10 15.5257278333036
"scaffold_64_592077_592744_-" 2.99972748289836 3.13869683347345 16.1523593486962 5.80422732727859e-11 3.11191626261195e-10 15.5343277586681
"scaffold_50_53495_53765_-" 3.11490673670704 2.90891007614248 16.1414864123743 5.86067166467024e-11 3.14178991021409e-10 15.520342874444
"scaffold_3_3488280_3488568_-" 3.45428334234257 3.71760802301071 16.1391202265145 5.87303226158136e-11 3.14802667036093e-10 15.5035749371194
"scaffold_107_62816_63253_-" 3.67233449503356 2.69674817543893 16.1346943803896 5.8962266239365e-11 3.16006821757389e-10 15.489863154656
"scaffold_114_72880_73691_-" 4.13045048926829 4.09490341032261 16.1329543330834 5.90537225745364e-11 3.1645783355156e-10 15.4648634304255
"scaffold_32_408541_409205_+" 3.08161467587606 3.39811263843306 16.1307872985242 5.91678319945276e-11 3.17016542606618e-10 15.5117704750505
"scaffold_20_1318164_1318896_-" 3.31425565690197 2.90575736660958 16.1306965347813 5.9172616444161e-11 3.17016542606618e-10 15.5018856102497
"scaffold_11_1278882_1278931_+" 3.2589497281207 2.62697175088374 16.1279419669163 5.93180142973799e-11 3.17756217538116e-10 15.5022836618261
"scaffold_24_475424_475534_-" 3.06790434352462 2.39394573047805 16.1276285251703 5.93345831274035e-11 3.1780568037803e-10 15.5100668564688
"scaffold_18_261530_261873_-" 3.18436836893394 3.4057566750251 16.124969204418 5.94753553398302e-11 3.18520302281024e-10 15.5033173755939
"scaffold_24_604387_604566_+" 3.00181850671304 3.46019291256239 16.1235855702804 5.95487388623394e-11 3.18873891972527e-10 15.5080269877597
"scaffold_163_53635_54483_-" 3.3722094043592 4.47407395417048 16.1225138767533 5.96056441598754e-11 3.19139166939046e-10 15.4933819695813
"scaffold_32_211560_211803_-" 4.6161022770001 3.78650332498405 16.1205357964066 5.97108289998337e-11 3.19662841621993e-10 15.4303267543978
"scaffold_11_1304848_1305350_-" 3.04284934876456 2.75953041360367 16.1167481197165 5.99127902185158e-11 3.20704416729357e-10 15.5004638761235
"scaffold_41_413519_413752_+" 3.22525302378432 2.46757864340076 16.108266337795 6.03676807668221e-11 3.23099461013383e-10 15.4856535183044
"scaffold_20_179100_179725_+" 3.2817132923882 3.41874207155638 16.1073917523974 6.04147943268497e-11 3.23275269753937e-10 15.4836163800273
"scaffold_12_1440464_1440764_+" 3.03246267077778 2.8965222571223 16.1073795549725 6.04154516733053e-11 3.23275269753937e-10 15.4926007892429
"scaffold_94_469563_469984_-" 3.00331187192553 2.906455412021 16.106491013353 6.04633576084626e-11 3.23491656179828e-10 15.4926730761443
"scaffold_24_715696_715895_-" 3.59690391246212 3.44369236247577 16.1031145342386 6.06457696701758e-11 3.24427536329181e-10 15.4639225949193
"scaffold_11_823894_825248_+" 3.00522444335057 3.6454833917932 16.0969391742896 6.09809035964593e-11 3.26180077681506e-10 15.4843992043159
"scaffold_10_1390296_1390553_-" 3.37051066042299 2.67393321144382 16.0917217587602 6.1265583723646e-11 3.27631944614191e-10 15.4655450925313
"scaffold_138_55013_55073_+" 3.72508913287499 4.33150845446053 16.0916874389208 6.12674609994962e-11 3.27631944614191e-10 15.4487602061502
"scaffold_8_1364053_1364308_+" 3.61283017077909 3.13109267692262 16.0900724295254 6.13558702391832e-11 3.28064227321097e-10 15.4517614053739
"scaffold_28_250082_252870_+" 3.34349183352587 2.66874482093333 16.0874870170213 6.14976837941234e-11 3.2878191609874e-10 15.4625900503221
"scaffold_2_190726_191255_-" 3.18548665147732 3.55696574318882 16.087124589778 6.15175912560701e-11 3.28847767891486e-10 15.4690178219051
"scaffold_146_147801_148648_+" 3.07962385952919 5.87856255840504 16.0861526867881 6.15710099034369e-11 3.29092718366186e-10 15.4717417459042
"scaffold_12_1994726_1995042_+" 3.46970160192159 3.2560883787019 16.0855647471339 6.16033487167908e-11 3.29185733368244e-10 15.4550787096967
"scaffold_142_236481_237381_+" 3.01170603178273 3.21905574808256 16.0855600320371 6.16036081371399e-11 3.29185733368244e-10 15.473742047259
"scaffold_61_504939_505097_+" 3.10860574786325 2.08530351059767 16.0768281347305 6.20860262661207e-11 3.31722675299783e-10 15.4619005136599
"scaffold_83_444030_444223_-" 3.58024903580224 3.31115989838132 16.0743985884874 6.22209658933955e-11 3.32402659469452e-10 15.4386656997026
"scaffold_2_3052243_3054117_+" 4.05026216226373 3.57757869305244 16.0717939543544 6.23659762216454e-11 3.33136269976453e-10 15.4154972473231
"scaffold_15_812187_812512_+" 3.8244339918836 3.7777327747583 16.0675857912691 6.26010205242801e-11 3.34350568939221e-10 15.4220695670519
"scaffold_46_325218_325725_-" 8.23773497730988 7.69875100519773 16.0640727510132 6.27979599190919e-11 3.35361076230072e-10 15.2199801078459
"scaffold_53_510981_511287_-" 4.00966743156975 3.97498381905869 16.0597337539581 6.30421110110101e-11 3.36623428846811e-10 15.4055304240999
"scaffold_166_228524_228879_+" 3.1233783405501 1.80643116321235 16.054925955498 6.33138193098118e-11 3.38032598326175e-10 15.4421207197558
"scaffold_2_1463999_1464126_-" 3.01635892287276 3.20424154738015 16.0544257200303 6.33421610270695e-11 3.38142246015132e-10 15.4456227300641
"scaffold_23_879755_880144_-" 3.00369174301069 3.35905240439315 16.0514984798588 6.35082793734012e-11 3.38987275117898e-10 15.4431466072556
"scaffold_648_6506_6593_+" 3.31621588487152 3.79526752368282 16.0497149301526 6.36097211312138e-11 3.39486915216921e-10 15.4294680304339
"scaffold_53_385478_385581_+" 2.94222486985651 2.65923933314631 16.0423829101266 6.40285513992529e-11 3.41680135228973e-10 15.4371016897174
"scaffold_53_78967_79264_+" 3.34173081261147 3.04913738738528 16.0417128904028 6.40669710637042e-11 3.4184305274705e-10 15.4206033116645
"scaffold_10_2062874_2062991_+" 3.26867124586392 2.43046965842748 16.039665776831 6.41845065952297e-11 3.42428017823534e-10 15.4218512223881
"scaffold_77_373107_374176_+" 4.24441584487284 4.55239333166915 16.0384262905566 6.4255783327455e-11 3.42766075898216e-10 15.3739757269202
"scaffold_79_273912_274188_-" 4.95772732380784 4.3529565330072 16.037939280209 6.42838118927462e-11 3.42873376100594e-10 15.3403313774954
"scaffold_18_101437_101589_-" 2.98345455194736 2.12005984679348 16.0376846157718 6.42984735880903e-11 3.42909363205022e-10 15.4313572459227
"scaffold_24_1153533_1153631_+" 3.01170603178273 1.87556211568858 16.0375346587223 6.43071086680304e-11 3.42913204941672e-10 15.4303802843455
"scaffold_16_87227_87293_-" 3.47597481468645 3.36152010204099 16.0371814217054 6.43274542275223e-11 3.42979483369632e-10 15.4108556857364
"scaffold_66_361006_361314_+" 3.10696368542055 4.11401271069702 16.0354975215318 6.44245366647252e-11 3.43454838874847e-10 15.4253914943298
"scaffold_136_247186_247370_+" 3.25185187926166 4.13152397235129 16.0351653891539 6.44437035707241e-11 3.43514751587745e-10 15.4181052606308
"scaffold_308_6882_7012_-" 3.23482448346213 4.09890804605947 16.0333183898589 6.45504019504005e-11 3.44041175409405e-10 15.4171519944284
"scaffold_42_36302_36438_+" 3.00295364352416 3.33825729156538 16.0306820135507 6.47030267020292e-11 3.44812218313914e-10 15.4244423784238
"scaffold_61_456478_457095_+" 3.60029940064682 3.36490639813666 16.030057986324 6.47392088857595e-11 3.4496260782e-10 15.3990941510243
"scaffold_21_1142904_1143111_-" 3.85955128411586 4.26868374918326 16.0247672146627 6.50468420933479e-11 3.46559208132857e-10 15.3821117963528
"scaffold_7_1676895_1677111_+" 3.06654064430905 2.81679482441943 16.0131893477112 6.57254706494679e-11 3.50131776879238e-10 15.4068900382604
"scaffold_40_560034_560285_-" 3.24152115617581 -1.89768763347741 16.0129782793401 6.5737911861782e-11 3.50154999916839e-10 15.3999251255582
"scaffold_7_819483_819677_-" 3.13723609943552 1.55325084490709 16.0113598847061 6.58333896775483e-11 3.50620459885612e-10 15.4015639555712
"scaffold_9_2118440_2118646_-" 3.36719056057048 2.99691184883967 16.0097357313487 6.59293553491281e-11 3.51088403374671e-10 15.3900024930462
"scaffold_1_4157040_4157643_-" 3.45256332726331 3.67538350203842 16.0062339637587 6.61367688138727e-11 3.5213837351625e-10 15.383781972121
"scaffold_33_877534_878154_+" 2.94735008057798 2.78741542775941 16.0061326517733 6.614277993988e-11 3.5213837351625e-10 15.4043850988517
"scaffold_136_45554_45618_-" 3.14220275178611 -1.92124326965404 16.0027376331363 6.63445519599282e-11 3.53169192556315e-10 15.3944898104721
"scaffold_4_989313_989621_-" 3.54364428920426 2.65170650739002 16.0005253243967 6.64763852206402e-11 3.53827501974135e-10 15.3732973199617
"scaffold_65_698492_698718_-" 3.3499558505275 4.03877526950592 15.9969527446103 6.66898660434917e-11 3.54920173959013e-10 15.3791013936088
"scaffold_68_145198_145346_+" 3.65185984700073 2.92685848804439 15.996434340342 6.67209039397619e-11 3.55041744546073e-10 15.3638556643251
"scaffold_80_10504_10892_-" 2.99137550499892 2.78438265091932 15.9899412758452 6.71109591011021e-11 3.57073488151093e-10 15.388281103803
"scaffold_83_187970_188336_-" 4.01720609188554 3.85255777090749 15.9790522733482 6.77705372941541e-11 3.6053859268253e-10 15.3296418416963
"scaffold_12_252969_254121_-" 3.38215374275237 3.20166560470665 15.9769396638749 6.78992998931321e-11 3.61179259321036e-10 15.3605902081806
