mat_females_1 mat_females_2 mat_females_3 mat_males_1 mat_males_2 pE_females_1 pE_females_2 pE_females_3
scaffold_39_691376_691378_+ 0 0 0 6.38515456671363 0 0 0 0
scaffold_39_799752_799756_+ 57.5584897968775 35.675965304114 44.3049325206403 22.0926348008291 44.8367013187168 13.7147828751649 10.119802532668 6.25249122697325
scaffold_39_830695_830716_+ 7.27135176955234 9.01996103915336 9.57944486932762 5.23582674470517 5.50819426519862 7.07168492000692 7.0276406476861 5.90513060325251
scaffold_39_834164_834196_+ 48.6032460385867 73.5059511548916 47.9893343934586 51.5920488990461 76.4537364009569 91.6104637364533 72.6189533594231 44.8095204599749
scaffold_39_871153_871272_+ 69.5753553528745 69.7364151982305 73.227487222264 46.4839252456752 42.7435874979413 59.6807348552099 54.0659820495317 47.2410448260201
scaffold_39_871398_871527_+ 15.3846495334739 18.7130534991391 16.487698380862 19.9216822481465 8.26229139779793 12.6433154630427 15.3671075496069 9.72609746418061
scaffold_39_877078_877119_+ 19.6709200502626 21.9440843191343 16.3955883340415 10.9824658547474 7.82163585658204 11.0361143448593 12.8371569164399 10.2471383997617
scaffold_39_952171_952179_+ 15.1550278986459 15.8859015316432 15.5665979126574 7.9175916627249 10.9062246450933 0 0 5.21040935581104
scaffold_39_963429_963439_+ 14.2365413593341 16.8282855208085 18.4220093640916 40.3541768616301 50.4550594692194 23.1436961018408 18.9277788111012 23.7942027248704
scaffold_39_976039_976045_+ 14.8488657188753 16.1551540999762 12.8954065548641 20.4324946134836 18.6176966163713 9.75035345031258 9.83869690676054 5.73145029139214
scaffold_39_982477_982485_+ 10.1798924773733 10.5008501649845 9.21100468204579 6.5128576580479 9.03343859492574 7.60741862606805 6.65283314647618 0
scaffold_39_1001618_1001627_+ 12.9353520953089 13.0587495641474 13.8165070230687 8.04529475405917 0 5.14304357818685 6.74653502177866 0
scaffold_39_1002933_1002941_+ 0 5.9235565033246 6.17137313697068 10.7270596720789 12.007863498133 0 7.68355377480347 5.38408966767141
scaffold_39_16862_16915_- 13.4711359099075 15.2127701108109 16.0271481467597 10.0885442154075 10.1350774479655 11.2504078272837 10.9631194103903 11.6365808946447
scaffold_39_81225_81237_- 0 0 5.43449276240702 0 0 0 0 0
scaffold_39_82833_82834_- 0 0 0 5.1081236533709 5.06753872398273 0 0 0
scaffold_39_133075_133086_- 9.79718975265999 11.4432341541498 10.3163252438913 17.1122142387925 12.2281912687409 9.21461974425144 8.24576502661836 5.73145029139214
scaffold_39_147177_147183_- 35.7444344882204 50.8887354149249 71.9379465667776 7.53448238872208 10.1350774479655 78.3242678261373 88.8293777867523 102.992424933198
scaffold_39_183226_183266_- 0 0 0 12.7703091334273 14.6517967454283 0 0 0
scaffold_39_183495_183496_- 0 0 0 6.76826384071645 0 0 0 0
scaffold_39_183976_184005_- 108.840654908457 96.2577931790247 71.7537264731367 741.061039012784 334.898211324076 181.077992648662 160.230206767243 127.48134890551
scaffold_39_188337_188354_- 0 0 0 6.89596693205072 8.26229139779793 0 0 0
scaffold_39_188629_188640_- 41.178813179149 40.7917641024398 42.3706215374106 99.4807081493983 104.876018809382 29.6796473157866 40.1981045047645 42.8990370295109
scaffold_39_190999_191002_- 0 0 0 15.1966678687784 6.94032477415026 8.14315233212918 8.0583612760134 9.72609746418061
scaffold_39_192119_192148_- 52.8129760104328 68.3901523565658 40.1599804137196 168.951189835243 125.036009820009 57.8592402546021 46.2887263994258 107.855473665289
scaffold_39_195943_196016_- 153.081089885312 193.727222915548 154.92909875201 612.847135313174 719.92099046146 269.688347631173 265.925922108442 486.30487320903
scaffold_39_198867_198869_- 103.635897852357 153.204711381441 136.507089387919 137.025417001674 144.314689748204 85.7173929697809 57.7203551863285 93.2663274690176
scaffold_39_202225_202231_- 17.374703701983 18.3091746466397 12.8954065548641 94.2448814046931 74.6911142360933 36.965625718218 63.9983808315948 30.5677348874248
scaffold_39_203606_203634_- 231.994391721191 188.072918980556 306.081685584382 199.472228664134 260.537588743895 117.861415333449 73.1811646112379 149.017707576196
scaffold_39_350361_350366_- 12.5526493705956 11.1739815858169 10.6847654311731 11.237872037416 5.6183581505026 0 0 0
scaffold_39_381530_381535_- 52.2006516508915 60.0433227382448 51.489516172636 59.2542343791025 37.8963765445665 36.5370387533691 39.3547876270422 28.6572514569607
scaffold_39_407774_407780_- 5.43437869092859 6.86594049248987 6.90825351153434 16.6014018734554 14.2111412042124 21.6436417248697 32.514550729961 22.5784405418478
scaffold_39_411638_411666_- 31.0754612467184 30.6947927899547 31.3174159189557 27.0730553628658 26.7698241288653 24.8580439612365 31.7649357275412 29.1782923925418
scaffold_39_449189_449234_- 107.922168369145 119.144261487324 96.0707788337376 140.4734004677 110.714704730492 107.361034694651 129.683395418634 97.0872943299457
scaffold_39_539821_539830_- 0 0 0 0 0 0 5.24730501693896 0
scaffold_39_566551_566605_- 151.932981711173 177.706695099738 155.389648986112 152.605194144456 124.485190393489 120.861524087391 146.456031097778 126.612947346208
scaffold_39_576205_576229_- 15.2315684435886 15.7512752474768 13.4480668357869 10.8547627634132 10.6858968744853 8.67888603819031 12.5560512905325 11.2892202709239
scaffold_39_601104_601113_- 30.6162179770625 31.7718030632865 27.9093441865987 48.3994716156893 39.879326480038 29.3582070921499 35.044501363128 33.8676608127718
scaffold_39_681526_681539_- 29.4681098029226 42.8111583649369 37.3966790091059 41.8866139576414 22.1429409460985 31.0725549515456 33.8263769841958 34.3887017483529
scaffold_39_687450_687454_- 11.4810817413984 13.5972547008133 7.46091379245709 17.4953235127953 8.92327470962177 32.0368756224556 14.1489831706747 15.4575477555727
scaffold_39_854937_854938_- 0 0 0 0 7.82163585658204 0 0 0
scaffold_39_863981_863989_- 22.4263796681983 26.3867516966277 20.3563203473212 62.1914054797907 30.7357239998083 28.0724461976032 27.9231588401394 23.2731617892893
scaffold_39_868810_868837_- 0 5.9235565033246 0 0 0 0 0 0
scaffold_39_868934_868970_- 193.724119249863 229.268561935495 148.205065334117 104.205722528766 92.097008114121 118.718589263147 121.437630392016 97.0872943299457
scaffold_39_870277_870336_- 11.2514601065705 0 6.81614346471388 5.49123292737372 5.50819426519862 0 5.43470876754392 6.42617153883362
scaffold_39_876977_877019_- 10.9452979267998 18.4438009308061 13.2638467421459 11.7486844027531 13.8806495483005 13.0719024278916 12.1812437893226 16.8469902504557
scaffold_39_902854_902855_- 8.0367572189789 6.19280907165753 10.1321051502504 9.06691948473335 9.03343859492574 0 0 0
scaffold_39_910135_910139_- 5.35783814598593 0 6.90825351153434 0 0 0 0 0
scaffold_39_910991_911010_- 24.263352746822 21.8094580349678 28.5541145143419 28.2223831848742 35.803262723791 13.3933426515283 19.0214806864037 14.9365068199916
scaffold_39_959567_959584_- 14.7723251739326 13.4626284166468 18.0535691768097 16.6014018734554 29.1934296055527 11.7861415333449 9.18278377964317 9.03137621673913
scaffold_39_960372_960380_- 0 0 0 0 0 6.42880447273357 0 0
scaffold_39_960710_960713_- 8.26637885380687 12.3856181433151 8.28990421384121 17.6230266041296 19.2786799281952 19.1792666769885 16.3041263026318 16.8469902504557
scaffold_39_965787_965823_- 0 0 7.27669369881617 0 12.2281912687409 6.00021750788466 7.87095752540843 8.16297465743729
scaffold_39_968615_968629_- 8.34291939874953 7.80832448165515 12.8032965080436 12.8980122247615 21.0413020930587 17.3577720763806 15.6482131755144 24.8362845960326
scaffold_39_970099_970108_- 41.7911375386903 32.1756819157859 46.0550234102289 85.5610711939626 101.130446709047 50.7875553345952 66.9968408412742 53.1461754292726
scaffold_39_973468_973561_- 148.259035553925 129.914364220642 202.273662817726 178.273515502644 264.28316084423 236.687151337807 246.904441422038 287.440916128909
scaffold_39_992790_992848_- 169.690388137869 160.878409578929 188.549265841477 100.885442154075 109.502901992149 116.789947921326 83.3946690192084 108.37651460087
scaffold_39_996075_996087_- 10.7922168369145 14.943517542478 15.6587079594778 6.76826384071645 6.16917757702246 13.9290763575894 16.3978281779342 15.2838674437124
scaffold_39_1003291_1003309_- 0 0 5.06605257512518 0 6.60983311823835 0 5.62211251814888 5.38408966767141
scaffold_39_1013277_1013405_- 246.766716895124 256.866950189621 264.355834374714 170.100517657251 131.866170708855 189.756878686852 241.750838280402 167.775181257115
scaffold_396_7219_7255_- 9.56756811783203 8.88533475498689 8.84256449476396 8.93921639339908 7.16065254475821 9.64320670910035 7.68355377480347 8.16297465743729
scaffold_4_44007_44019_+ 7.80713558415093 7.67369819748868 5.43449276240702 0 0 0 0 0
scaffold_4_83004_83005_+ 7.27135176955234 8.48145590248749 8.47412430748213 8.93921639339908 8.48261916840588 6.42880447273357 7.21504439829106 8.85769590487877
scaffold_4_110539_110542_+ 13.5476764548501 13.0587495641474 16.3955883340415 0 0 16.2863046642584 19.8647975641261 21.8837192944064
scaffold_4_125426_125436_+ 15.4611900784166 17.9052957941403 12.8954065548641 9.45002875873617 8.15212751249396 13.5004893927405 8.5268706525258 15.4575477555727
scaffold_4_144004_144106_+ 74.9331934988604 78.7563762373838 91.8337166799965 37.2893026696076 35.913426609095 50.5732618521707 61.8432376996377 44.1147992125335
scaffold_4_221531_221593_+ 141.293845964143 164.64794553559 138.072960183866 120.296312036885 98.4865134617514 150.326877920753 131.651134799986 145.196740715268
scaffold_4_226588_226634_+ 25.3349203760192 26.6560042649607 25.4223729224464 18.5169482434695 18.0668771898515 14.5719568048627 16.1167225520268 16.3259493148746
scaffold_4_226746_226747_+ 0 0 0 5.23582674470518 0 0 0 0
scaffold_4_262675_262680_+ 7.50097340438031 12.2509918591486 10.7768754779936 7.9175916627249 32.7186739352798 42.8586964848904 40.0107007541595 47.2410448260201
scaffold_4_281630_281644_+ 0 0 0 5.1081236533709 0 0 0 0
scaffold_4_336621_336705_+ 72.7135176955234 69.4671626298975 71.5695063794958 54.9123292737372 66.7593144942073 54.1091043121742 57.4392495604211 49.4988888802049
scaffold_4_347393_347478_+ 32.6062721455715 35.0028338832817 39.2388799455151 27.8392739108714 31.2865434263282 30.8582614691211 35.7004144902454 39.7727914160243
scaffold_4_353303_353412_+ 168.159577239016 182.014736193065 172.890557881999 131.789590256969 103.003232759214 161.470139006825 169.600394297491 149.365068199916
scaffold_4_382850_382918_+ 56.2573005328523 59.9086964540783 71.3852862858549 21.9649317094949 22.0327770607945 34.9298376351857 36.8248369938752 26.2257270909156
scaffold_4_437696_437720_+ 59.9312466900998 61.5242118640759 53.1474970154042 47.1224407023466 40.6504736771658 61.2879359733933 60.344007694798 56.2724210427592
scaffold_4_441832_441837_+ 0 0 0 9.96084112407326 6.60983311823835 9.32176648546367 7.87095752540843 10.4208187116221
scaffold_4_510173_510198_+ 30.4631368871772 32.3103081999523 31.777966153058 22.6034471661662 21.2616298636667 26.2509515969954 31.3901282263313 29.6993333281229
scaffold_4_517755_517817_+ 43.4750295274287 43.7535423541021 41.4495210692061 44.1852696016583 46.9298151394923 46.6088324273183 52.566752044692 43.5937582769524
scaffold_4_523983_524106_+ 17.5277847918683 15.4820226791438 26.5276934842919 11.4932782200845 18.3973688457634 13.3933426515283 23.5191707009228 20.6679571113838
scaffold_4_565615_565621_+ 10.5625952020866 8.48145590248749 13.3559567889664 6.5128576580479 13.6603217776926 24.4294569963876 24.5498913292501 24.3152436604515
scaffold_4_565821_565824_+ 0 0 0 0 0 8.89317952061477 7.49615002419851 5.03672904395067
scaffold_4_576301_576309_+ 32.7593532354569 26.5213779807942 31.5937460594171 28.7331955502113 39.2183431682142 48.7517672515629 29.0475813437692 23.62052241301
scaffold_4_592685_592698_+ 86.9500590548574 78.8910025215503 100.399951034299 55.5508447304086 92.097008114121 63.8594577624867 66.5283314647618 42.030635470209
scaffold_4_592959_592960_+ 5.05167596621531 0 5.15816262194564 0 7.05048865945424 0 0 0
scaffold_4_612972_612973_+ 9.2614059380614 8.34682961832102 6.81614346471388 0 0 5.46448380182353 5.15360314163648 0
scaffold_4_691081_691091_+ 57.7115708867628 57.6200496232483 72.3063867540594 64.1069518498048 87.0294693901382 124.825953512243 94.3577884295987 114.107964892262
scaffold_4_712756_712761_+ 17.5277847918683 15.8859015316432 20.3563203473212 14.1750431381043 10.7960607597893 7.92885884970473 7.96465940071092 9.89977777604097
scaffold_4_771807_771910_+ 53.9610841845726 57.8893021915813 59.7794203864772 26.689946088863 19.2786799281952 40.7157616606459 42.634353262629 37.8623079855602
scaffold_4_780540_780541_+ 0 0 0 0 0 6.53595121394579 0 5.55776997953178
scaffold_4_782698_782699_+ 0 0 0 0 0 0 5.43470876754392 0
scaffold_4_783491_783508_+ 13.7007575447355 15.6166489633103 30.4884254975716 26.1791337235259 35.2524432972712 27.8581527151788 38.5114707493198 39.0780701685828
scaffold_4_817901_817905_+ 6.65902741001109 0 8.19779416702075 8.04529475405917 11.4570440716131 11.5718480509204 13.3993681682548 13.7207446369691
scaffold_4_875463_875464_+ 0 0 5.98715304332976 0 6.27934146232643 5.46448380182353 0 0
scaffold_4_875787_875808_+ 27.0188123647576 25.9828728441283 31.8700761998784 19.7939791568122 26.9901518994733 44.3587508618616 23.6128725762253 24.6626042841723
scaffold_4_878638_878656_+ 32.1470288759156 28.8100248116242 32.6069565744421 40.9926923183015 35.913426609095 32.1440223636678 23.3317669503179 22.5784405418478
scaffold_4_885825_885830_+ 5.81708141564187 0 5.98715304332976 5.49123292737372 6.60983311823835 0 7.96465940071092 0
scaffold_4_899894_899907_+ 103.788978942242 85.8915692982066 99.2946304724536 78.4096980792434 62.6832507379603 64.2880447273356 75.0552021172876 98.9977777604097
scaffold_4_901858_901867_+ 0 5.11579879832579 0 0 0 5.89307076667243 0 0
scaffold_4_911082_911089_+ 0 6.86594049248987 0 39.2048490396217 20.7108104371468 14.5719568048627 14.2426850459772 17.1943508741764
scaffold_4_912120_912121_+ 0 0 0 8.17299784539344 0 0 0 0
scaffold_4_968060_968064_+ 0 0 0 5.61893601870799 9.69442190674958 0 0 0
scaffold_4_969377_969381_+ 6.65902741001109 5.65430393499166 5.43449276240702 0 0 0 0 0
scaffold_4_997007_997026_+ 21.6609742187717 18.5784272149726 19.9878801600394 0 7.27081643006218 8.57173929697809 12.1812437893226 13.7207446369691
scaffold_4_1051777_1051852_+ 14.1600008143914 15.6166489633103 15.1981577253756 14.3027462294385 15.5331078278601 21.322201501233 20.9892200677558 29.8730136399833
scaffold_4_1054217_1054222_+ 32.4531910556862 37.4261069982781 41.2653009755651 0 0 11.0361143448593 12.7434550411375 10.5944990234824
scaffold_4_1116440_1116464_+ 12.7057304604809 14.2703861216456 12.4348563207618 5.87434220137654 0 13.5004893927405 9.65129315615558 12.5049824539465
scaffold_4_1116857_1116861_+ 15.5377306233592 18.5784272149726 19.8957701132189 0 0 0 0 5.90513060325251
scaffold_4_1119403_1119554_+ 48.0674622239881 54.3890188032531 46.6997937379722 57.4663911004226 53.2091566018187 49.6089411812607 50.411608912735 43.420077965092
scaffold_4_1128010_1128017_+ 11.0983790166852 10.366223880818 5.89504299650931 5.36352983603945 0 9.21461974425144 8.15206315131588 5.90513060325251
scaffold_4_1133174_1133178_+ 0 0 0 0 0 5.67877728424798 6.46542939587121 5.73145029139214
scaffold_4_1140011_1140021_+ 16.8389198873844 19.9246900566373 18.698339504553 8.04529475405917 10.4655691038774 14.7862502872872 14.8048962977921 11.6365808946447
scaffold_4_1145978_1146127_+ 54.8795707238845 59.6394438857454 73.8722575500072 50.4427210770377 46.3789957129724 51.8590227467174 42.4469495120241 55.5776997953177
scaffold_4_1152416_1152421_+ 19.2882173255494 16.1551540999762 23.2117317987554 36.9061933956048 35.3626071825752 15.2148372521361 14.8985981730945 14.5891461962709
scaffold_4_1194800_1194802_+ 6.65902741001109 0 0 0 0 0 0 0
scaffold_4_1201082_1201111_+ 54.0376247295153 50.619482846592 46.9761238784335 23.880478079509 27.7612990966011 35.0369843763979 34.0137807348007 37.3412670499791
scaffold_4_1210100_1210150_+ 20.9721093142878 23.5595997291319 22.2906313305508 6.38515456671363 6.49966923293437 8.35744581455364 8.5268706525258 9.03137621673913
scaffold_4_1238133_1238167_+ 11.6341628312837 10.635476449151 12.9875166016846 6.38515456671363 6.60983311823835 6.42880447273357 7.21504439829107 7.64193372185619
scaffold_4_1238413_1238418_+ 10.3329735672586 8.48145590248749 12.1585261803004 15.452074051447 17.4058938780276 16.3934514054706 15.4608094249094 16.8469902504557
scaffold_4_1240067_1240166_+ 118.637844661117 114.432341541498 131.072596625512 88.7536484773194 78.9875057629482 91.5033169952411 79.1780846305968 85.450713435301
scaffold_4_1275201_1275206_+ 149.636765362893 87.1032058557048 152.257907394217 112.123314191491 75.792753089133 104.146632458284 70.3701083521635 58.7039454088044
scaffold_4_1275378_1275538_+ 29.0854070782094 14.4050124058121 29.0146647484442 19.7939791568122 19.3888438134992 13.8219296163772 14.7111944224896 0
scaffold_4_1280296_1280301_+ 5.81708141564187 0 9.855775009789 0 0 0 0 0
scaffold_4_1282183_1282229_+ 9.72064920771734 10.0969713124851 9.85577500978899 11.237872037416 5.72852203580657 8.78603277940254 9.08908190434069 5.55776997953178
scaffold_4_1286267_1286291_+ 23.9571905670514 22.6172157399666 24.13283226696 21.5818224354921 20.4904826665389 19.1792666769885 23.3317669503179 19.9732358639423
scaffold_4_1294916_1294997_+ 835.66966968392 849.62647937458 786.619799846711 509.535334423747 493.093550620581 828.244309570508 663.221873390963 835.054939424649
scaffold_4_1295406_1295469_+ 51.205624566637 50.7541091307585 35.6465881195172 36.2676779389334 36.3540821503109 49.1803542164118 42.3532476367216 30.220374263704
scaffold_4_1295601_1295605_+ 5.81708141564187 5.65430393499166 5.80293294968885 0 0 7.07168492000692 0 0
scaffold_4_1295738_1295772_+ 13.1649737301369 17.9052957941403 13.4480668357869 7.40677929738781 10.5757329891814 15.643424216985 9.5575912808531 14.4154658844105
scaffold_4_1295908_1295987_+ 186.299686390425 193.861849199714 175.653859286613 87.9874299293138 137.484528859358 126.861741595276 145.519012344754 116.365808946447
scaffold_4_1296223_1296307_+ 50.8229218419237 44.5613000591009 37.6730091495673 17.1122142387925 22.8039242579223 34.0726637054879 27.7357550895345 23.9678830367308
scaffold_4_1296692_1296693_+ 0 0 0 0 0 6.85739143758247 0 0
scaffold_4_1297008_1297029_+ 41.2553537240917 38.5031172716099 39.5152100859764 32.0534759249024 33.4898211324076 51.5375825230807 51.0675220398523 26.920448338357
scaffold_4_1297480_1297487_+ 0 8.48145590248749 5.06605257512518 0 0 0 0 0
scaffold_4_1299902_1299905_+ 0 0 0 8.04529475405917 6.94032477415026 0 5.62211251814888 0
scaffold_4_1306556_1306558_+ 7.50097340438031 8.34682961832102 7.27669369881617 0 0 0 0 0
scaffold_4_1310017_1310043_+ 0 0 0 10.5993565807446 6.71999700354232 0 0 0
scaffold_4_1310188_1310202_+ 12.0934061009397 7.40444562915575 7.92146402655938 33.8413192035822 36.133754379703 10.9289676036471 11.9001381634151 12.3313021420861
scaffold_4_1318357_1318369_+ 55.0326518137698 52.2349982565896 64.2928126806796 68.3211538638358 61.8019396555285 37.8227996479158 39.1673838764372 41.6832748464883
scaffold_4_1358799_1358880_+ 23.9571905670514 26.2521254124613 21.6458610028076 20.0493853394808 21.7022854048826 26.3580983382076 33.6389732335908 21.3626783588253
scaffold_4_1364717_1364766_+ 89.7820592177357 79.8333865107156 185.509634296402 196.024245198108 305.0437984067 196.828563606859 330.767619817759 344.40805841911
scaffold_4_1371764_1371887_+ 272.867042720569 250.270262265464 434.390980805279 454.750708241345 824.136025959018 327.119000920926 692.55056036064 757.246159711204
scaffold_4_1372211_1372224_+ 0 0 0 0 0 5.14304357818685 11.2442250362978 7.46825340999582
scaffold_4_1373247_1373250_+ 5.35783814598593 0 9.94788505660945 0 15.6432717131641 6.53595121394579 10.119802532668 12.3313021420861
scaffold_4_1415141_1415201_+ 245.695149265926 280.56117620292 262.974183672407 124.382810959581 96.6137274115838 195.971389677162 179.157985578344 198.516596456401
scaffold_4_1416008_1416016_+ 6.65902741001109 5.51967765082519 5.89504299650931 0 0 5.67877728424798 0 0
scaffold_4_1426402_1426496_+ 81.5156803639289 83.0644173307108 76.635558954621 0 0 28.2867396800277 41.3225270083943 27.0941286502174
scaffold_4_1450446_1450511_+ 35.1321101286792 33.656571041617 29.567325029367 43.5467541449869 33.7101489030156 24.7508972200242 27.829456964837 31.9571773823077
scaffold_4_1539495_1539496_+ 0 0 5.98715304332976 0 0 0 0 0
scaffold_4_1543848_1543859_+ 19.2882173255494 17.7706695099738 24.4091624074213 33.713616112248 37.3455571180467 29.6796473157866 27.9231588401394 35.7781442432358
scaffold_4_1580647_1580686_+ 17.9870280615242 13.8665072691462 27.0803537652146 25.5406182668545 36.9049015768308 21.322201501233 33.4515694829858 41.3359142227676
scaffold_4_1628394_1628487_+ 298.355044186474 351.509227958648 310.595077878584 92.8401474000161 68.4117727737669 188.899704757155 231.537333872431 222.137118869411
scaffold_4_1628821_1628894_+ 14.0069197245061 15.0781438266444 0 0 0 7.07168492000692 0 5.03672904395067
scaffold_4_1629228_1629235_+ 8.49600048863484 7.40444562915575 5.34238271558656 0 0 7.3931251436436 5.43470876754392 0
scaffold_4_1630274_1630307_+ 21.2017309491158 21.4055791824684 20.724760534603 19.2831667914752 21.3717937489707 18.000652523654 20.052201314731 18.410113057199
scaffold_4_1633951_1634021_+ 76.9232476673695 74.1790825757239 76.4513388609801 55.6785478217428 40.2098181359499 42.5372562612538 43.2902663897464 54.8829785478763
scaffold_4_1643747_1643748_+ 22.8856229378542 24.3673574341307 17.5930189427075 0 0 8.67888603819031 11.6190325375077 10.0734580879013
scaffold_4_1644824_1644840_+ 11.0218384717425 8.75070847082043 8.38201426066167 0 0 0 0 0
scaffold_4_1687614_1687615_+ 0 5.11579879832579 0 0 0 0 0 0
scaffold_4_1710775_1710788_+ 23.1917851176248 25.1751151391295 22.7511815646531 25.285212084186 13.8806495483005 28.7153266448766 40.6666138812769 26.920448338357
scaffold_4_1712726_1712737_+ 0 0 0 5.87434220137654 0 0 0 0
scaffold_4_1725082_1725086_+ 10.2564330223159 7.53907191332221 16.303478287221 7.9175916627249 13.5501578923886 15.8577176994095 9.93239878206303 5.90513060325251
scaffold_4_1734947_1734965_+ 10.8687573818572 9.55846617581924 7.27669369881617 8.17299784539344 7.38098031536615 10.6075273800104 10.4009081585754 8.51033528115803
scaffold_4_1766492_1766577_+ 14.1600008143914 9.15458732331983 8.10568412020029 12.0040905854216 5.94884980641451 11.1432610860715 13.8678775447672 0
scaffold_4_1772908_1772936_+ 32.6828126905142 30.4255402216218 30.3042054039306 28.6054924588771 33.2694933617997 27.1081255266932 34.0137807348007 30.7414151992851
scaffold_4_1778116_1778145_+ 41.7145969937476 41.8687743757716 38.4098895241309 37.5447088522761 34.4812961001434 22.5008156545675 33.1704638570784 21.710038982546
scaffold_4_1781622_1781644_+ 12.6291899155383 13.5972547008133 13.079626648505 13.0257153160958 11.6773718422211 12.321875239406 13.5867719188598 13.3733840132483
scaffold_4_1788183_1788265_+ 121.163682644225 118.201877498159 100.768391221581 41.6312077749728 40.8708014477738 37.5013594242791 49.6619939103151 37.6886276736998
scaffold_4_1792163_1792263_+ 20.2832444098039 17.9052957941403 18.7904495513734 22.475744074832 14.5416328601244 24.1080167727509 28.2042644660469 31.0887758230059
scaffold_4_1795200_1795258_+ 35.2851912185645 35.8105915882805 26.7119135779328 38.1832243089475 25.6681852758256 23.4651363254775 29.7034944708866 21.5363586706856
scaffold_4_1819817_1819842_+ 0 0 0 5.49123292737372 5.94884980641451 0 0 5.21040935581104
scaffold_4_1820022_1820032_+ 33.9074614095967 40.6571378182734 29.1067747952647 44.9514881496639 39.2183431682142 52.7161966764152 32.3271469793561 27.2678089620778
scaffold_4_1829245_1829284_+ 23.2683256625675 27.8676408224589 25.7908131097282 18.5169482434695 17.1855661074197 19.3935601594129 24.92469883046 15.9785886911539
scaffold_4_1857289_1857314_+ 5.97016250552718 6.05818278749106 7.73724393291846 6.25745147537936 0 6.00021750788466 5.5284106428464 6.59985185069398
scaffold_4_1861991_1862074_+ 6.04670305046984 5.9235565033246 15.1060476785551 30.5210388288911 6.94032477415026 6.85739143758247 7.21504439829106 5.55776997953178
scaffold_4_1888349_1888357_+ 31.6877856062597 37.5607332824446 28.4620044675215 36.5230841216019 60.039317490665 28.8224733860888 40.3855082553695 40.6411929753261
scaffold_4_1905380_1905431_+ 17.6043253368109 23.9634785816313 24.5012724542418 13.2811214987643 13.1095023511727 18.6435329709273 19.7710956888236 17.3680311860368
scaffold_4_1906470_1906472_+ 5.89362196058453 0 5.89504299650931 14.5581524121071 14.1009773189085 0 0 0
scaffold_4_1918389_1918398_+ 11.7872439211691 11.4432341541498 14.9218275849142 12.7703091334273 20.2701548959309 9.53605996788812 11.4316287869027 9.03137621673913
scaffold_4_1961686_1961691_+ 9.18486539311874 8.07757704998809 11.0532056184549 7.27907620605354 7.16065254475821 30.7511147279089 32.3271469793561 31.4361364467266
scaffold_4_1973857_1973861_+ 0 0 0 7.27907620605354 8.8131108243178 0 6.46542939587121 0
scaffold_4_2015650_2015690_+ 41.408434813977 34.0604498941164 33.804387183108 28.7331955502113 45.1671929746287 24.643750478812 27.9231588401394 25.7046861553345
scaffold_4_2083404_2083453_+ 29.0854070782094 31.9064293474529 36.9361287750036 17.7507296954639 15.973763369076 47.7874465806528 32.4208488546586 43.5937582769524
scaffold_4_2090342_2090373_+ 7.27135176955234 7.80832448165515 8.65834440112304 12.7703091334273 15.7534355984681 13.5004893927405 14.1489831706747 8.85769590487877
scaffold_4_2128281_2128285_+ 14.3896224492194 14.943517542478 16.9482486149643 25.5406182668545 25.0072019640017 33.0011962933656 33.2641657323809 26.7467680264967
scaffold_4_2181611_2181653_+ 49.8278947576692 49.5424725732603 46.8840138316131 51.3366427163776 58.9376786376253 27.7510059739666 44.6957945192836 27.0941286502174
scaffold_4_2204740_2204743_+ 21.5844336738291 21.5402054666349 22.5669614710122 8.04529475405917 8.37245528310191 0 0 0
scaffold_4_2221322_2221326_+ 0 0 5.71082290286839 0 0 0 0 0
scaffold_4_2226253_2226264_+ 0 0 6.90825351153434 9.06691948473335 5.50819426519862 12.0004350157693 13.7741756694648 9.55241715232024
scaffold_4_2228300_2228354_+ 20.5894065895745 19.7900637724708 29.567325029367 28.7331955502113 34.9219516413593 45.4302182739839 46.6635339006357 55.0566588597367
scaffold_4_2230344_2230444_+ 123.077196267791 141.761477227291 114.216458057368 86.710399015971 75.0216058920052 89.1460886885721 93.045962175364 77.8087797134448
scaffold_4_2235305_2235363_+ 1187.1438520606 1011.85115179517 1246.43315357444 1184.44617212538 1550.88717730932 1419.90861454442 1660.30352848467 1352.10122783296
scaffold_4_2237277_2237307_+ 0 0 0 0 5.17770260928671 5.46448380182353 0 0
scaffold_4_2237619_2237674_+ 90.4709241222196 71.0826780398952 74.5170278777504 66.0224982198189 87.1396332754422 101.467963927978 114.128884118422 59.7460272799666
scaffold_4_2237839_2237859_+ 9.10832484817609 7.26981934498928 6.26348318379114 8.04529475405917 16.3042550249879 16.2863046642584 12.9308587917424 0
scaffold_4_2267018_2267063_+ 19.4412984154347 17.5014169416409 14.4612773508119 18.9000575174723 16.08392725438 18.3220927472907 15.9293188014218 19.2785146165008
scaffold_4_2295976_2295982_+ 11.9403250110544 19.9246900566373 22.6590715178326 44.9514881496639 36.5744099209189 12.4290219806182 18.3655675592863 6.77353216255435
scaffold_4_2304998_2305070_+ 120.627898829626 128.702727663143 110.62416623137 245.956153909809 195.651060299855 180.435112201389 180.563513707882 234.815781635218
scaffold_4_2310039_2310096_+ 27.0953529097003 21.1363266141355 91.1889463522533 34.7352408429221 108.291099253805 32.679756069729 96.2318259356484 100.387220255293
scaffold_4_2310561_2310563_+ 0 0 6.90825351153434 0 10.5757329891814 0 0 9.2050565285995
